feature,target,n,pearson_r,pearson_p,granger_p_min,pearson_p_bh,granger_p_bh
cell_optimism_confidence__growth_gdp,GLD__fwd_1m,441,0.1606035472540098,0.0007115197359091521,0.0031517320535890342,0.0031337145815573293,0.0872761925669314
cell_fear_anxiety__monetary_policy,GC=F__fwd_1w,444,0.15860922984509815,0.0007967046499878313,0.01191374434304024,0.0034841801946650934,0.10722369908736218
share_optimism_confidence,GLD__fwd_1m,441,-0.1585238774811347,0.000835671956369407,0.5765482483377495,0.003629036957380432,0.6605838786305211
emo_pessimism_despair,^VIX__fwd_3m,432,-0.1597638600956821,0.0008608874001227885,0.3602535869823745,0.0037125769130295252,0.4798737438517543
share_optimism_confidence,GC=F__fwd_1m,441,-0.1575626448955968,0.0008995734585078365,0.5421779392176405,0.0038526559843680445,0.6378283584040826
emo_surprise,^VIX__fwd_3m,432,-0.15903992535573552,0.0009094340922397621,0.4043348087029974,0.003868209392334879,0.5177152911434255
cell_anger_disgust__fiscal_taxes,ETH-USD__fwd_3m,433,0.15736545662886126,0.001017685962215564,0.1157335945768689,0.004299203962829015,0.2557671253816213
emo_confusion_uncertainty,GC=F__fwd_1w,444,0.15514747229456796,0.0010387130457475836,0.004281997306186868,0.004358383793305739,0.0872761925669314
net_valence_mean,SPY__fwd_3m,432,-0.1565286129266258,0.0010981157416287293,0.3631112608132674,0.004576710574170744,0.48043399956375565
emo_confusion_uncertainty,GLD__fwd_1w,444,0.15398338849548943,0.001134251596901615,0.003736825697859709,0.004695801611172686,0.0872761925669314
cell_fear_anxiety__markets_themselves,^VIX__fwd_3m,432,-0.15401656913798054,0.0013223757071634422,0.9302940814855594,0.005438379563897335,0.9332998781947212
emo_excitement_euphoria,GLD__fwd_1w,444,0.15000587164242737,0.001525106598642931,0.012453063810538437,0.00620350030756534,0.10892045952597704
cell_fear_anxiety__monetary_policy,GLD__fwd_1w,444,0.14997655517042405,0.0015283986265016056,0.029136890262593456,0.00620350030756534,0.15862610702637336
share_pessimism_despair,^GSPC__fwd_3m,432,0.15050911845961723,0.0017062911288332743,0.3566980768722525,0.006880563577957554,0.4794336199984255
cell_fear_anxiety__monetary_policy,^GSPC__fwd_1w,444,0.14765358137539478,0.0018109729398359073,0.08967858003176363,0.007255575455729668,0.2229022082081579
cell_fear_anxiety__monetary_policy,SPY__fwd_1w,444,0.14748369140006345,0.0018334094499175,0.09304269822867718,0.007298379925633125,0.22482301789886588
emo_pessimism_despair,GLD__fwd_1w,444,0.14723398730695744,0.0018668488765400647,0.013697006424664133,0.007384160205932357,0.11333177681167339
share_pessimism_despair,SPY__fwd_3m,432,0.14806715195014852,0.0020312401566006722,0.34420167102760646,0.007983545172462135,0.46772262080556587
emo_excitement_euphoria,GC=F__fwd_1w,444,0.14455801945600766,0.002261936886808891,0.00952195902291133,0.008834357274895102,0.10080213158968782
cell_fear_anxiety__markets_themselves,GLD__fwd_1m,441,0.14401543358042526,0.0024329462080553027,0.084757665895152,0.009442872470014645,0.2193104605037058
share_fear_anxiety,BTC-USD__fwd_3m,433,-0.14462133299613636,0.0025566966082649855,0.41719114253438633,0.009861544060450658,0.5265766250281584
emo_pessimism_despair,GC=F__fwd_1w,444,0.1426484521873794,0.002589029492880209,0.011513788897888956,0.009879356233827106,0.1051479839057212
emo_anger_disgust,GLD__fwd_1w,444,0.14262593051388764,0.0025931321515520423,0.008230818099118083,0.009879356233827106,0.09485043497753684
share_anger_disgust,GC=F__fwd_3m,432,0.14405825742908343,0.002689280887295015,0.8942482206422946,0.010132798720400196,0.9059186705038579
net_valence,GLD__fwd_1w,444,-0.14209124553736727,0.002692289515082178,0.010796345998376295,0.010132798720400196,0.10208599064678285
cell_fear_anxiety__monetary_policy,^VIX__fwd_1m,441,-0.14182617905874997,0.002835791121272758,0.8752625451251268,0.010608592086207125,0.8881340531416727
cell_fear_anxiety__monetary_policy,^IXIC__fwd_1w,444,0.14060103694735135,0.002987142709754019,0.1891122701226764,0.011107877980582312,0.33857006418600877
cell_fear_anxiety__monetary_policy,QQQ__fwd_1w,444,0.13760798396032695,0.003669727245280175,0.19889009510134548,0.013564884638803504,0.3460163557707377
