date,n_pairs,net_valence,net_valence_mean,mean_intensity,emo_optimism_confidence,share_optimism_confidence,emo_excitement_euphoria,share_excitement_euphoria,emo_fear_anxiety,share_fear_anxiety,emo_pessimism_despair,share_pessimism_despair,emo_anger_disgust,share_anger_disgust,emo_confusion_uncertainty,share_confusion_uncertainty,emo_surprise,share_surprise,cell_fear_anxiety__inflation,cell_fear_anxiety__monetary_policy,cell_optimism_confidence__growth_gdp,cell_fear_anxiety__markets_themselves,cell_anger_disgust__fiscal_taxes,cell_optimism_confidence__corporate_earnings
2018-04-13,3273,-674.68,-0.20613504430186372,0.490980751604033,588,0.17965169569202566,219,0.06691109074243813,267,0.08157653528872594,360,0.10999083409715857,1390,0.4246868316529178,352,0.10754659333944394,95,0.029025358997861288,0.0,2.75,0.75,46.01,46.0,44.25
2018-04-20,3124,-645.69,-0.20668693982074265,0.4919206145966709,579,0.1853393085787452,223,0.07138284250960307,173,0.05537772087067862,352,0.11267605633802817,1436,0.45966709346991036,270,0.08642765685019206,90,0.02880921895006402,0.0,1.5,1.0,22.88,47.25,61.38
2018-04-27,3212,-579.32,-0.18036114570361148,0.4803082191780822,632,0.19676214196762143,206,0.06413449564134496,259,0.08063511830635119,452,0.14072229140722292,1214,0.3779576587795766,353,0.10990037359900373,96,0.029887920298879204,1.0,2.5,2.5,52.52,72.75,67.88
2018-05-04,2875,-609.57,-0.21202434782608698,0.4908173913043478,525,0.1826086956521739,159,0.05530434782608696,151,0.052521739130434786,340,0.11826086956521739,1308,0.4549565217391304,273,0.09495652173913044,118,0.04104347826086956,0.0,2.0,3.0,15.89,72.75,78.25
2018-05-11,3067,-734.8,-0.23958265405934137,0.49384414737528526,533,0.17378545810238016,154,0.05021193348549071,226,0.07368764264753831,352,0.11477013368112161,1461,0.47636126507988263,265,0.08640365177698077,75,0.024453863710466255,0.0,6.75,0.5,25.0,18.25,70.88
2018-05-18,2860,-359.66,-0.12575524475524477,0.47877972027972027,669,0.23391608391608393,275,0.09615384615384616,203,0.07097902097902098,389,0.136013986013986,992,0.34685314685314683,226,0.07902097902097902,105,0.03671328671328671,2.75,2.75,5.0,38.38,12.25,46.75
2018-05-25,3033,-452.2,-0.14909330695680845,0.4814210352786021,651,0.21463897131552917,252,0.0830860534124629,226,0.07451368282228817,394,0.12990438509726343,1097,0.3616880975931421,301,0.0992416749093307,111,0.036597428288822946,0.0,1.5,1.0,49.27,25.25,54.5
2018-06-01,2470,-428.42,-0.1734493927125506,0.48425101214574895,474,0.19190283400809716,212,0.08582995951417004,165,0.06680161943319839,267,0.10809716599190283,1022,0.4137651821862348,263,0.10647773279352227,67,0.027125506072874495,0.5,2.0,1.5,27.77,22.0,36.88
2018-06-08,3191,-557.45,-0.17469445314948293,0.4864399874647446,660,0.20683171419617674,228,0.07145095581322469,234,0.07333124412409903,337,0.10560952679410843,1309,0.41021623315575056,313,0.09808837355061109,110,0.03447195236602946,1.0,0.5,11.0,34.39,28.25,74.5
2018-06-15,3650,-649.2,-0.17786301369863014,0.4965095890410959,741,0.203013698630137,274,0.07506849315068494,315,0.0863013698630137,480,0.13150684931506848,1391,0.3810958904109589,350,0.0958904109589041,99,0.027123287671232878,0.0,7.75,8.0,51.14,44.75,71.26
2018-06-22,3140,-584.23,-0.18606050955414014,0.487343949044586,618,0.19681528662420383,205,0.06528662420382166,229,0.07292993630573248,370,0.1178343949044586,1291,0.41114649681528664,336,0.1070063694267516,91,0.028980891719745223,1.5,1.0,3.0,33.88,29.75,56.63
2018-06-29,2960,-527.93,-0.1783547297297297,0.4918412162162162,625,0.21114864864864866,191,0.06452702702702702,241,0.08141891891891892,378,0.1277027027027027,1141,0.38547297297297295,296,0.1,87,0.029391891891891894,1.0,2.75,6.0,46.01,14.0,69.75
2018-07-06,3034,-548.06,-0.18063941990771257,0.4864436387607119,581,0.1914963744232037,234,0.07712590639419907,264,0.08701384311140409,427,0.14073829927488465,1128,0.37178642056690836,293,0.0965721819380356,107,0.035266974291364536,0.75,3.0,5.75,41.76,26.25,44.88
2018-07-13,2973,-428.89,-0.14426168853010427,0.48383787420114366,670,0.2253615876219307,212,0.07130844265052136,255,0.08577194752774975,331,0.11133535149680457,1059,0.3562058526740666,362,0.12176252943155062,84,0.028254288597376387,0.0,2.5,3.0,37.01,20.5,47.5
2018-07-20,3079,-590.29,-0.1917148424813251,0.490328028580708,643,0.2088340370250081,195,0.06333225073075674,234,0.07599870087690809,388,0.126014939915557,1258,0.4085742124066255,268,0.08704124715816823,92,0.02987983111399805,4.75,1.5,2.75,40.01,104.25,73.25
2018-07-27,4360,-699.83,-0.16051146788990828,0.4886903669724771,966,0.22155963302752293,298,0.06834862385321101,337,0.07729357798165137,621,0.14243119266055046,1557,0.35711009174311925,419,0.09610091743119266,161,0.03692660550458716,2.0,16.5,7.5,62.27,59.75,116.88
