date,n_pairs,net_valence,net_valence_mean,mean_intensity,emo_optimism_confidence,share_optimism_confidence,emo_excitement_euphoria,share_excitement_euphoria,emo_fear_anxiety,share_fear_anxiety,emo_pessimism_despair,share_pessimism_despair,emo_anger_disgust,share_anger_disgust,emo_confusion_uncertainty,share_confusion_uncertainty,emo_surprise,share_surprise,cell_fear_anxiety__inflation,cell_fear_anxiety__monetary_policy,cell_optimism_confidence__growth_gdp,cell_fear_anxiety__markets_themselves,cell_anger_disgust__fiscal_taxes,cell_optimism_confidence__corporate_earnings
2022-09-30,11035,-3653.29,-0.33106388763026734,0.5259084730403262,1555,0.14091526959673764,248,0.022473946533756232,843,0.07639329406434073,1907,0.17281377435432715,5438,0.4927956502038967,836,0.07575894879927503,208,0.018849116447666514,22.5,68.5,21.25,99.4,666.11,24.75
2022-10-07,8664,-2737.63,-0.3159776084949215,0.5232456140350876,1268,0.14635272391505078,253,0.02920129270544783,525,0.06059556786703601,1500,0.1731301939058172,4302,0.49653739612188363,658,0.07594644506001846,158,0.018236380424746075,10.0,40.25,18.88,67.01,417.61,20.75
2022-10-14,11461,-4189.73,-0.3655640869034115,0.5340144839019283,1349,0.11770351627257657,261,0.022772881947474042,707,0.0616874618270657,2021,0.17633714335572812,6192,0.5402669924090393,735,0.06413052962219702,195,0.017014222144664515,20.5,77.63,24.75,63.38,658.5,34.25
2022-10-21,8524,-3092.37,-0.3627839042702956,0.5265262787423745,970,0.11379633974659784,155,0.018183951196621303,541,0.06346785546691694,1600,0.18770530267480057,4433,0.5200610042233693,645,0.07566870014077898,179,0.020999530736743315,10.0,40.38,28.75,50.14,458.24,57.76
2022-10-28,9823,-3394.55,-0.345571617632088,0.519711900641352,1179,0.12002443245444365,245,0.02494146391122875,531,0.054056805456581494,1873,0.1906749465540059,5063,0.5154229868675557,741,0.07543520309477757,190,0.019342359767891684,12.0,29.25,33.38,36.38,447.04,64.14
2022-11-04,8134,-2873.38,-0.35325547086304404,0.5215588886156872,982,0.12072780919596754,181,0.0222522744037374,423,0.05200393410376199,1321,0.16240472092451438,4457,0.5479468895992132,612,0.07523973444799606,158,0.01942463732480944,17.5,30.75,22.75,35.13,360.74,15.75
2022-11-11,9728,-3703.81,-0.38073704769736844,0.5319366776315789,1016,0.10444078947368421,187,0.019222861842105265,515,0.05293996710526316,1477,0.15182976973684212,5702,0.5861430921052632,637,0.06548108552631579,194,0.019942434210526317,9.63,33.0,12.25,30.25,800.24,23.0
2022-11-18,7497,-2572.9,-0.3431906095771642,0.5213752167533681,1016,0.13552087501667334,142,0.018940909697212217,372,0.04961984793917567,1274,0.16993464052287582,4075,0.5435507536347872,478,0.06375883686808057,140,0.018674136321195144,5.0,35.5,17.25,16.25,289.0,19.75
2022-11-25,5752,-2045.76,-0.3556606397774687,0.5233762169680112,675,0.11735048678720444,130,0.022600834492350487,306,0.05319888734353268,940,0.16342141863699583,3188,0.5542420027816412,371,0.06449930458970793,142,0.024687065368567455,2.0,14.5,10.25,20.13,149.74,17.5
2022-12-02,8246,-3140.42,-0.380841620179481,0.5336575309240844,846,0.10259519767159835,209,0.02534562211981567,432,0.05238903710890128,1081,0.1310938636914868,4989,0.6050206160562697,521,0.06318214892068882,168,0.02037351443123939,2.63,22.88,12.88,24.25,291.5,13.25
2022-12-09,7770,-2902.79,-0.3735894465894466,0.53106435006435,867,0.11158301158301158,144,0.018532818532818532,425,0.0546975546975547,1131,0.14555984555984555,4523,0.5821106821106821,491,0.06319176319176319,189,0.024324324324324326,3.0,14.25,13.25,31.25,493.24,17.0
2022-12-16,9189,-3399.66,-0.36997061704211553,0.5294373707693982,1061,0.11546414190880401,180,0.019588638589618023,495,0.05386875612144956,1515,0.16487104146261836,5193,0.56513222331048,568,0.06181303732723909,176,0.019153335509848733,12.88,17.88,21.25,25.75,544.12,36.5
2022-12-23,10047,-3778.07,-0.3760396138150692,0.5354016124216184,1122,0.1116751269035533,258,0.025679307255897284,472,0.04697919777047875,1424,0.1417338509007664,6002,0.5973922563949438,604,0.0601174479944262,164,0.01632328058126804,11.0,19.5,22.26,33.25,445.0,15.0
2022-12-30,9817,-3601.15,-0.3668279515126821,0.5312498726698583,1202,0.12244066415401854,197,0.02006723031476011,445,0.045329530406437814,1392,0.1417948456758684,5823,0.5931547315880615,560,0.05704390343282062,196,0.019965366201487218,13.25,15.5,29.51,39.38,602.25,88.25
2023-01-06,10398,-3226.93,-0.31034141180996344,0.516496441623389,1603,0.1541642623581458,324,0.031159838430467397,506,0.048663204462396616,1622,0.15599153683400654,5476,0.5266397384112329,638,0.06135795345258704,228,0.02192729371032891,7.0,12.63,26.88,50.65,207.63,68.5
2023-01-13,11058,-4329.63,-0.3915382528486164,0.536015554349792,1145,0.1035449448363176,189,0.01709169831795985,599,0.054168927473322484,1707,0.15436787845903419,6540,0.5914270211611503,682,0.0616748055706276,196,0.017724724181587992,6.75,23.75,18.0,34.52,1080.33,20.0
2023-01-20,12836,-5199.97,-0.40510828918666253,0.5403365534434403,1253,0.09761607977563104,236,0.01838578996572141,568,0.0442505453412278,1879,0.14638516671860394,8021,0.6248831411654721,676,0.052664381427235896,203,0.015814895606107823,4.5,24.25,22.75,25.88,1342.25,38.0
2023-01-27,10971,-4383.02,-0.3995096162610519,0.5348865190046486,1031,0.09397502506608331,212,0.01932367149758454,548,0.04994986783337891,1732,0.15787075015951144,6618,0.6032266885425212,598,0.05450733752620545,231,0.021055509980858627,8.13,13.51,34.25,28.25,758.37,12.75
2023-02-03,10704,-4198.43,-0.39223000747384157,0.5357735426008968,1054,0.0984678624813154,204,0.01905829596412556,457,0.04269431988041854,1831,0.1710575485799701,6295,0.5880979073243647,580,0.054185351270553066,280,0.026158445440956652,12.38,15.13,15.75,20.5,668.01,25.75
2023-02-10,9654,-3842.78,-0.3980505489952352,0.536498860575927,977,0.10120157447690077,155,0.016055521027553345,545,0.05645328361301015,1446,0.1497824735860783,5806,0.6014087424901595,534,0.05531385954008701,191,0.019784545266210898,6.25,18.0,17.38,40.13,961.34,13.75
2023-02-17,9316,-3761.11,-0.403725848003435,0.5355399313009875,884,0.0948905109489051,170,0.01824817518248175,471,0.05055817947617003,1426,0.15306998711893516,5726,0.6146414770287677,475,0.05098754830399313,162,0.01738943752683555,18.5,20.25,12.0,30.76,885.0,11.88
2023-02-24,9377,-3512.15,-0.3745494294550496,0.5286349578756532,1027,0.10952330169563826,198,0.021115495360989656,463,0.04937613309160713,1554,0.1657246454089794,5391,0.5749173509651274,507,0.05406846539404927,235,0.02506132025167964,9.26,11.25,11.25,16.39,561.65,24.75
2023-03-03,11722,-4805.31,-0.40993943013137696,0.537637775123699,1036,0.08838082238525849,191,0.01629414775635557,549,0.04683501109025764,1926,0.16430643234942843,7110,0.606551782972189,640,0.05459819143490872,270,0.023033612011602117,16.75,14.75,15.75,24.88,1127.42,18.38
2023-03-10,11545,-4649.57,-0.40273451710697267,0.5384729320051971,1047,0.09068860978778692,226,0.01957557384148982,595,0.05153746210480727,1822,0.15781723689909052,6940,0.6011260285838025,682,0.05907319185794716,233,0.02018189692507579,8.5,34.5,9.25,66.0,931.87,26.5
2023-03-17,15743,-6392.84,-0.4060750809883758,0.5396887505558026,1382,0.08778504732261957,233,0.014800228673061043,1218,0.0773677189862161,2029,0.128882678015626,9457,0.6007114273010227,1088,0.06911008067077432,336,0.0213428190306803,20.5,99.25,7.0,319.27,969.85,12.75
2023-03-24,14409,-5967.31,-0.4141376917204525,0.5410215837323895,1274,0.08841696162120896,212,0.01471302658060934,708,0.049135956693733086,2458,0.1705878270525366,8707,0.6042751058366299,789,0.054757443264626275,259,0.017974876813102923,17.0,76.5,13.25,100.53,572.48,12.25
2023-03-31,11658,-4359.62,-0.373959512780923,0.5304408989535083,1289,0.11056785040315663,233,0.019986275518956938,675,0.057900154400411734,1883,0.16151998627551895,6640,0.5695659632870133,682,0.05850060044604563,255,0.021873391662377766,9.75,25.0,14.0,61.75,500.12,26.13
2023-04-07,7923,-3014.72,-0.38050233497412594,0.5258816105010728,794,0.1002145651899533,148,0.018679793007699105,456,0.05755395683453238,1147,0.14476839580966805,4674,0.5899280575539568,533,0.0672724977912407,171,0.02158273381294964,8.0,18.88,11.25,44.89,413.87,22.0
2023-04-14,7598,-2670.67,-0.35149644643327194,0.5203382469070809,935,0.12305869965780468,130,0.01710976572782311,458,0.060279020794946035,1355,0.17833640431692552,4000,0.5264543300868649,559,0.07357199262963939,160,0.021058173203474598,13.76,21.38,23.75,47.9,325.38,25.5
2023-04-21,6455,-2383.31,-0.36921920991479473,0.5250441518202943,715,0.11076684740511232,128,0.019829589465530595,324,0.05019364833462432,1078,0.1670023237800155,3623,0.5612703330751355,427,0.06615027110766847,158,0.02447714949651433,10.75,11.25,13.75,29.51,467.88,32.75
2023-04-28,5561,-1966.85,-0.35368638734040636,0.5231559072109333,672,0.12084157525624888,103,0.018521848588383384,293,0.052688365401906134,948,0.17047293652220824,3003,0.5400107894263622,418,0.07516633698975005,122,0.02193850026973566,4.88,11.63,23.38,29.38,307.62,28.75
2023-05-05,8113,-3224.53,-0.3974522371502527,0.5315086897571798,788,0.09712806606680637,115,0.014174781215333415,529,0.06520399359053371,1220,0.15037593984962405,4795,0.5910267471958585,522,0.06434118082090472,144,0.017749291260939232,16.25,17.0,14.75,71.63,699.62,16.25
2023-05-12,6216,-2435.59,-0.3918259330759331,0.5352557915057915,635,0.10215572715572716,104,0.01673101673101673,464,0.07464607464607464,863,0.13883526383526384,3613,0.5812419562419563,420,0.06756756756756757,115,0.0185006435006435,5.75,18.63,6.5,32.76,816.5,17.75
2023-05-19,6101,-2321.95,-0.3805851499754138,0.5352892968365842,643,0.10539255859695132,145,0.023766595640059007,421,0.0690050811342403,895,0.14669726274381248,3517,0.5764628749385347,375,0.06146533355187674,105,0.017210293394525487,2.5,8.38,14.5,42.13,677.75,21.38
2023-05-26,5586,-2150.18,-0.38492302184031507,0.538718224131758,580,0.10383100608664518,132,0.023630504833512353,351,0.06283566058002148,687,0.12298603651987111,3378,0.6047261009667024,356,0.06373075546007877,101,0.01808091657715718,3.0,7.38,9.5,36.64,750.87,25.75
2023-06-02,5268,-1955.72,-0.3712452543659833,0.5276480637813212,588,0.11161731207289294,108,0.02050113895216401,261,0.049544419134396354,789,0.14977220956719817,3100,0.5884586180713743,338,0.06416097190584662,84,0.015945330296127564,1.5,12.25,9.5,19.0,529.38,33.0
2023-06-09,5599,-2019.32,-0.3606572602250402,0.5217967494195392,664,0.11859260582246829,98,0.017503125558135383,330,0.05893909626719057,933,0.1666368994463297,3050,0.5447401321664583,405,0.07233434541882479,119,0.021253795320592964,4.38,24.76,20.0,23.26,258.37,10.25
2023-06-16,4384,-1006.05,-0.22948220802919708,0.5013914233576642,929,0.21190693430656934,179,0.04083029197080292,353,0.08052007299270073,678,0.15465328467153286,1844,0.4206204379562044,319,0.07276459854014598,82,0.018704379562043797,5.5,9.75,8.0,33.64,169.75,19.25
2023-06-23,5467,-1965.03,-0.35943479056155114,0.5252076092921163,664,0.12145600877995244,115,0.021035302725443572,301,0.05505761843790013,866,0.15840497530638376,3073,0.5620998719590269,351,0.06420340223157124,97,0.01774282055972197,8.0,16.75,10.0,23.63,275.62,8.25
2023-06-30,6252,-2157.72,-0.3451247600767754,0.5184420985284709,816,0.13051823416506717,93,0.014875239923224568,322,0.05150351887396033,1125,0.17994241842610365,3279,0.52447216890595,498,0.07965451055662189,119,0.019033909149072298,3.0,12.5,20.88,18.88,272.63,11.75
2023-07-07,5580,-1885.8,-0.3379569892473118,0.5189498207885305,769,0.1378136200716846,126,0.02258064516129032,307,0.055017921146953405,858,0.15376344086021507,3007,0.5388888888888889,414,0.07419354838709677,99,0.017741935483870968,4.0,10.0,16.88,22.25,380.63,12.0
2023-07-14,6241,-2345.64,-0.37584361480531964,0.53234257330556,694,0.1112001281845858,157,0.025156224963948086,305,0.04887037333760615,915,0.14661112001281845,3685,0.590450248357635,360,0.05768306361160071,124,0.019868610799551354,7.5,6.5,13.75,20.88,434.75,10.88
