feature,target,n,pearson_r,pearson_p,granger_p_min,pearson_p_bh,granger_p_bh,treatment
emo_fear_anxiety,BTC-USD__fwd_3m,432,-0.007592900861732411,0.8749607435072574,0.18800383268117046,0.9990316897999976,0.3796085440675657,baseline
emo_fear_anxiety,^GSPC__fwd_3m,431,0.007590456730959062,0.8751450703000954,0.458804969106348,0.9990316897999976,0.5838217899312215,baseline
net_valence_mean,BTC-USD__fwd_3m,432,-0.007549389573824509,0.8756714595051015,0.5874837673943394,0.9990316897999976,0.6844792111667631,baseline
cell_optimism_confidence__growth_gdp,^GSPC__fwd_1m,440,0.007382936241512331,0.8772727932659239,0.423831493699042,0.9990316897999976,0.5601934432198947,baseline
share_optimism_confidence,^VIX__fwd_3m,431,-0.007437456304141722,0.8776418079250786,0.2875232094618077,0.9990316897999976,0.4641191594230062,baseline
cell_fear_anxiety__inflation,ETH-USD__fwd_1w,443,-0.0072891385141087605,0.8784083768497241,0.1828019973575881,0.9990316897999976,0.3784001345302074,baseline
cell_optimism_confidence__growth_gdp,ETH-USD__fwd_3m,432,0.007331086709261428,0.8792387287189568,0.33056355113986174,0.9990316897999976,0.4924528922618396,baseline
net_valence_mean,^VIX__fwd_3m,431,-0.007325442634164301,0.8794704739309637,0.24280557492204827,0.9990316897999976,0.41958394075338434,baseline
share_excitement_euphoria,GC=F__fwd_3m,431,-0.007302520219953867,0.8798447704153011,0.4889996153275024,0.9990316897999976,0.6097766287517651,baseline
net_valence_mean,^IXIC__fwd_1m,440,-0.007141665049536412,0.8812533223639262,0.7886888504267123,0.9990316897999976,0.8311808742039022,baseline
emo_surprise,^GSPC__fwd_3m,431,0.0071535523466352184,0.8822778915849802,0.17637850663431467,0.9990316897999976,0.37390636070199307,baseline
cell_optimism_confidence__growth_gdp,QQQ__fwd_1m,440,-0.007029485785892091,0.8831050979161722,0.4812254691666113,0.9990316897999976,0.604196473813066,baseline
cell_optimism_confidence__growth_gdp,SPY__fwd_1m,440,0.0069625051186601936,0.8842110714290797,0.4010255158243432,0.9990316897999976,0.5378765557816785,baseline
mean_intensity,BTC-USD__fwd_1m,441,-0.006901315309032115,0.8850914333065613,0.1710949973074638,0.9990316897999976,0.37390636070199307,baseline
share_surprise,GC=F__fwd_1m,440,-0.006839831907556904,0.8862372125059759,0.7849359537371516,0.9990316897999976,0.8289884817530122,baseline
emo_optimism_confidence,GC=F__fwd_1m,440,0.006831610074246431,0.8863730356731718,0.5089173387536854,0.9990316897999976,0.6221213924528319,baseline
cell_fear_anxiety__monetary_policy,GC=F__fwd_1m,440,0.006815775622132747,0.8866346272652652,0.010303501434851817,0.9990316897999976,0.11031852398349963,baseline
cell_optimism_confidence__corporate_earnings,^GSPC__fwd_1m,440,0.00672166891813479,0.8881895613377818,0.5844875048466152,0.9990316897999976,0.6834854021549301,baseline
net_valence,^VIX__fwd_3m,431,-0.006714244384178286,0.8894595568586897,0.45495326393710717,0.9990316897999976,0.5838217899312215,baseline
share_anger_disgust,^VIX__fwd_3m,431,0.006685255475174653,0.8899337829226132,0.2920241869657247,0.9990316897999976,0.4668321593612222,baseline
share_pessimism_despair,GLD__fwd_1m,440,-0.006600916002044723,0.8901854007927545,0.39214446342309733,0.9990316897999976,0.5317067942920163,baseline
share_anger_disgust,^GSPC__fwd_1m,440,0.006514559627402729,0.8916131503703786,0.38861342447900676,0.9990316897999976,0.5293345097767382,baseline
share_confusion_uncertainty,^IXIC__fwd_1m,440,0.0064549307349824085,0.8925992131078018,0.19041626397816896,0.9990316897999976,0.3796085440675657,baseline
emo_surprise,^VIX__fwd_1m,440,0.006417403959867158,0.8932198655863057,0.27001862285401573,0.9990316897999976,0.44596160849027594,baseline
share_excitement_euphoria,QQQ__fwd_3m,431,-0.006481264043234022,0.8932719544183229,0.002330761803873804,0.9990316897999976,0.05793800460073154,baseline
emo_confusion_uncertainty,^VIX__fwd_3m,431,0.006477863483388823,0.8933276182449312,0.17504243982233172,0.9990316897999976,0.37390636070199307,baseline
emo_surprise,GLD__fwd_1m,440,-0.006359952864144718,0.894170171024543,0.5485546932855798,0.9990316897999976,0.6559835032426024,baseline
emo_confusion_uncertainty,GLD__fwd_1m,440,-0.006227737067741488,0.8963577412722717,0.20520506398315136,0.9990316897999976,0.38986233579961566,baseline
cell_anger_disgust__fiscal_taxes,GC=F__fwd_3m,431,0.0062815722005514765,0.8965415926363345,0.11965905573810494,0.9990316897999976,0.3109132787170007,baseline
share_anger_disgust,SPY__fwd_1m,440,0.006102139452277256,0.8984365384948637,0.38886283966588975,0.9990316897999976,0.5293345097767382,baseline
net_valence_mean,QQQ__fwd_1m,440,-0.006069095668575129,0.8989835703545525,0.796527031506484,0.9990316897999976,0.8327328056658696,baseline
share_pessimism_despair,GLD__fwd_3m,431,0.006102085027185866,0.8994819078275256,0.8381241906060681,0.9990316897999976,0.8641184043982245,baseline
share_pessimism_despair,^IXIC__fwd_1m,440,-0.0059260562421031065,0.9013521019490119,0.36044265641522816,0.9990316897999976,0.5110292621567638,baseline
cell_fear_anxiety__inflation,GC=F__fwd_1m,440,0.005916489526084225,0.9015105447708902,0.296760453840252,0.9990316897999976,0.4701230659050931,baseline
cell_optimism_confidence__growth_gdp,BTC-USD__fwd_3m,432,-0.005932024097708561,0.9021556751274654,0.8507784880371876,0.9990316897999976,0.8704010561303023,baseline
share_pessimism_despair,ETH-USD__fwd_1m,441,-0.005838261874608662,0.9026958247641411,0.4816058849234584,0.9990316897999976,0.604196473813066,baseline
emo_excitement_euphoria,BTC-USD__fwd_3m,432,-0.005893477589096696,0.9027883164654408,0.04928043370862585,0.9990316897999976,0.21361187114625557,baseline
share_optimism_confidence,BTC-USD__fwd_1w,443,0.0058115208452350926,0.902919765725025,0.7541870635510348,0.9990316897999976,0.8116987287091726,baseline
cell_fear_anxiety__markets_themselves,QQQ__fwd_3m,431,0.005710820861770004,0.9058962151241047,0.659915006424016,0.9990316897999976,0.7370633435059604,baseline
share_optimism_confidence,SPY__fwd_3m,431,-0.005661079690143291,0.9067121093597343,0.40645596826889013,0.9990316897999976,0.5439852506357344,baseline
cell_optimism_confidence__growth_gdp,ETH-USD__fwd_1m,441,-0.00556780741485598,0.9071825777435929,0.20849529257854596,0.9990316897999976,0.3899866767809549,baseline
share_pessimism_despair,GC=F__fwd_3m,431,0.005628138444012752,0.9072524919178238,0.78343006239435,0.9990316897999976,0.8288076128567143,baseline
share_optimism_confidence,^GSPC__fwd_3m,431,-0.005434977494192163,0.9104220412122654,0.4074540440808809,0.9990316897999976,0.5441483040305958,baseline
share_optimism_confidence,ETH-USD__fwd_3m,432,0.005336263684399715,0.911940216169236,0.3030091156448172,0.9990316897999976,0.4763763564947632,baseline
share_surprise,ETH-USD__fwd_1w,443,0.005096660551427242,0.9148128518160282,0.7264029238325542,0.9990316897999976,0.7927877253075856,baseline
share_surprise,GLD__fwd_1w,443,0.005086223704169853,0.9149866364185089,0.9019222678690838,0.9990316897999976,0.910721509506831,baseline
share_optimism_confidence,BTC-USD__fwd_3m,432,-0.0051434970786117425,0.9151090648978839,0.6221632433506598,0.9990316897999976,0.7063315797454474,baseline
share_excitement_euphoria,GLD__fwd_3m,431,-0.005104315807030905,0.915851090934713,0.4256667487135364,0.9990316897999976,0.5601934432198947,baseline
cell_fear_anxiety__inflation,GC=F__fwd_1w,443,0.004967620616300489,0.9169617864437032,0.38253621532009036,0.9990316897999976,0.5278999771417247,baseline
emo_surprise,^IXIC__fwd_1w,443,0.004864530691420927,0.9186790043571035,0.7594115334632772,0.9990316897999976,0.813484465123271,baseline
cell_optimism_confidence__growth_gdp,GC=F__fwd_3m,431,-0.004914301270978489,0.9189726780321622,0.8391049324821278,0.9990316897999976,0.8641184043982245,baseline
cell_optimism_confidence__corporate_earnings,BTC-USD__fwd_3m,432,0.00486117728627403,0.9197524727413402,0.722628303568906,0.9990316897999976,0.7922099398745661,baseline
emo_anger_disgust,BTC-USD__fwd_3m,432,-0.0048544489780735275,0.9198631693805923,0.13268569145402834,0.9990316897999976,0.33168895155415806,baseline
cell_optimism_confidence__corporate_earnings,GLD__fwd_3m,431,0.0048517325832815004,0.9200008405457432,0.34899912712185793,0.9990316897999976,0.5051945406589132,baseline
net_valence_mean,ETH-USD__fwd_3m,432,0.004685248432039529,0.9226474231176016,0.13689743429147602,0.9990316897999976,0.3386984330478351,baseline
cell_fear_anxiety__monetary_policy,GLD__fwd_1m,440,0.004632463198238868,0.9228094053935908,0.018667338429961107,0.9990316897999976,0.13899600168351187,baseline
share_excitement_euphoria,BTC-USD__fwd_3m,432,0.004627387137383133,0.9235997693185959,0.7943134958584361,0.9990316897999976,0.8319200002010159,baseline
emo_surprise,SPY__fwd_1m,440,-0.004415061891314637,0.9264214532769688,0.07497232456697968,0.9990316897999976,0.24504112397944408,baseline
share_confusion_uncertainty,^GSPC__fwd_1m,440,-0.004361383766643976,0.9273135324380501,0.22943634540984895,0.9990316897999976,0.4080826431202635,baseline
emo_surprise,^GSPC__fwd_1m,440,-0.004306858613761388,0.9282197816227451,0.07646083831349215,0.9990316897999976,0.2460216611019618,baseline
cell_fear_anxiety__inflation,GC=F__fwd_3m,431,-0.004348154984281288,0.9282806075510707,0.15990426162807653,0.9990316897999976,0.36507553849645413,baseline
share_optimism_confidence,^IXIC__fwd_3m,431,-0.004347061563976003,0.9282985941951004,0.5658179286537894,0.9990316897999976,0.669202910150997,baseline
cell_optimism_confidence__growth_gdp,GLD__fwd_3m,431,-0.004312693928490347,0.928863956586869,0.5944330614463226,0.9990316897999976,0.6886994984294148,baseline
net_valence,BTC-USD__fwd_3m,432,0.00425365886585926,0.9297535789889617,0.14468574060535963,0.9990316897999976,0.3469105981309974,baseline
share_excitement_euphoria,ETH-USD__fwd_3m,432,-0.004228683208447433,0.930164981518742,0.4384345348337777,0.9990316897999976,0.5695980044597824,baseline
cell_optimism_confidence__corporate_earnings,QQQ__fwd_1m,440,-0.00418170036622728,0.9303003552019796,0.741227446532441,0.9990316897999976,0.8032968271709194,baseline
share_anger_disgust,GLD__fwd_1w,443,-0.004165817716456068,0.9303273614770571,0.5937612149048787,0.9990316897999976,0.6886994984294148,baseline
cell_optimism_confidence__growth_gdp,QQQ__fwd_1w,443,-0.0041158229637881585,0.9311614324802796,0.2600511072842853,0.9990316897999976,0.4341175742568311,baseline
emo_confusion_uncertainty,SPY__fwd_3m,431,0.004127064593602517,0.9319182504418317,0.6123891690881722,0.9990316897999976,0.7006813580744565,baseline
share_surprise,GLD__fwd_1m,440,-0.0040321099909482625,0.9327876990321777,0.9054896168225349,0.9990316897999976,0.9113598898651446,baseline
share_surprise,BTC-USD__fwd_1m,441,0.003930736335476705,0.9343990074968894,0.7466918338555469,0.9990316897999976,0.8064271805639907,baseline
share_pessimism_despair,GC=F__fwd_1w,443,-0.003917643248213139,0.9344684310446635,0.5362608209170637,0.9990316897999976,0.6466368345427118,baseline
emo_fear_anxiety,GC=F__fwd_1m,440,-0.003808764803241888,0.936502625930943,0.048842450966138,0.9990316897999976,0.21361187114625557,baseline
share_confusion_uncertainty,SPY__fwd_1m,440,-0.0037291223485637,0.9378276657832622,0.22999826906939164,0.9990316897999976,0.4080826431202635,baseline
share_surprise,ETH-USD__fwd_3m,432,-0.0037478898817762986,0.9380881721633206,0.37750918707623665,0.9990316897999976,0.5232832476124584,baseline
mean_intensity,^VIX__fwd_1m,440,0.0036869586556851548,0.9385292278420228,0.19133248678445744,0.9990316897999976,0.3796085440675657,baseline
cell_fear_anxiety__monetary_policy,BTC-USD__fwd_3m,432,-0.0035192017253103808,0.9418590113664407,0.7671685705667807,0.9990316897999976,0.8185767737490907,baseline
share_optimism_confidence,QQQ__fwd_3m,431,-0.0034791888767214457,0.9425857585998834,0.5064479525424969,0.9990316897999976,0.6203238235283838,baseline
cell_anger_disgust__fiscal_taxes,BTC-USD__fwd_3m,432,-0.0034653782365709485,0.942746698888957,0.06964315014197331,0.9990316897999976,0.2394583319529122,baseline
emo_fear_anxiety,GLD__fwd_1m,440,-0.0034284499130711014,0.9428315764189448,0.08676188854144724,0.9990316897999976,0.2624463659301882,baseline
mean_intensity,GC=F__fwd_1m,440,0.0033880415683480323,0.943504244005951,0.33118401940480197,0.9990316897999976,0.4924528922618396,baseline
cell_fear_anxiety__inflation,ETH-USD__fwd_3m,432,-0.0032798168020635628,0.9458076198517222,0.4945222803832602,0.9990316897999976,0.6124080270361003,baseline
mean_intensity,ETH-USD__fwd_3m,432,0.0032783018579497485,0.9458326128924947,0.19395191207341192,0.9990316897999976,0.3816154102388882,baseline
cell_fear_anxiety__inflation,GLD__fwd_3m,431,-0.003270439448582193,0.9460251732120653,0.12466991517964479,0.9990316897999976,0.3180739458870609,baseline
cell_optimism_confidence__corporate_earnings,ETH-USD__fwd_3m,432,-0.003226907597412801,0.9466805295094523,0.7735202602391898,0.9990316897999976,0.8216761144617152,baseline
mean_intensity,QQQ__fwd_3m,431,-0.0031914754552054823,0.9473264711489321,0.42756730242256447,0.9990316897999976,0.5613515746393499,baseline
mean_intensity,BTC-USD__fwd_1w,443,0.0029111297188600077,0.9512802006036696,0.34362782118145935,0.9990316897999976,0.5012496868356329,baseline
net_valence_mean,BTC-USD__fwd_1m,441,0.0028521758205576875,0.9523740074731517,0.37834811300804155,0.9990316897999976,0.5232832476124584,baseline
emo_surprise,QQQ__fwd_3m,431,-0.0028521851460837507,0.9529194026712807,0.45513704830021146,0.9990316897999976,0.5838217899312215,baseline
cell_fear_anxiety__markets_themselves,^VIX__fwd_1m,440,-0.0027433953549442385,0.9542406165288555,0.3457565966700248,0.9990316897999976,0.5016702021777696,baseline
net_valence_mean,SPY__fwd_3m,431,-0.002699563603811006,0.9554360178505712,0.3580569616142372,0.9990316897999976,0.5110292621567638,baseline
emo_confusion_uncertainty,^GSPC__fwd_3m,431,0.002678344602749602,0.9557859389481927,0.6314300132577911,0.9990316897999976,0.7142405067997964,baseline
emo_optimism_confidence,GLD__fwd_1m,440,0.002494471468905034,0.9583886853036898,0.6126730715530272,0.9990316897999976,0.7006813580744565,baseline
cell_fear_anxiety__monetary_policy,ETH-USD__fwd_3m,432,0.002365500786354651,0.9609004672780653,0.6800362156037612,0.9990316897999976,0.7544822941995804,baseline
emo_surprise,^VIX__fwd_3m,431,0.002315613647421448,0.9617689680370262,0.774234351597396,0.9990316897999976,0.8216761144617152,baseline
net_valence_mean,^GSPC__fwd_3m,431,-0.002299759982394855,0.9620305161037013,0.3558049475280773,0.9990316897999976,0.5110292621567638,baseline
net_valence_mean,QQQ__fwd_3m,431,0.001961386312200869,0.96761380890922,0.46056154354034906,0.9998914681809234,0.5838217899312215,baseline
cell_fear_anxiety__markets_themselves,^IXIC__fwd_3m,431,0.001817768577868877,0.9699840497125195,0.6105551956095892,0.9998914681809234,0.7006813580744565,baseline
cell_fear_anxiety__inflation,GLD__fwd_1m,440,0.0017438727839379116,0.9709030098396553,0.2233002015307283,0.9998914681809234,0.40428567517617997,baseline
share_excitement_euphoria,^VIX__fwd_1w,443,0.001528631066190327,0.9744057980083661,0.17647679852269252,0.9998914681809234,0.37390636070199307,baseline
mean_intensity,SPY__fwd_3m,431,0.0014645440230232059,0.975814684092619,0.20813322274918125,0.9998914681809234,0.3899866767809549,baseline
emo_fear_anxiety,^VIX__fwd_3m,431,-0.0013721076117058275,0.9773407458489878,0.7013170339705879,0.9998914681809234,0.7749428435867172,baseline
share_anger_disgust,ETH-USD__fwd_3m,432,0.0011868799237769977,0.9803761173729442,0.3309330161315313,0.9998914681809234,0.4924528922618396,baseline
emo_confusion_uncertainty,GC=F__fwd_1m,440,0.0010980946073416821,0.9816755504300385,0.200247332207833,0.9998914681809234,0.38619128354367793,baseline
emo_pessimism_despair,^GSPC__fwd_3m,431,-0.0010857841732124173,0.9820682492680893,0.4978257352574747,0.9998914681809234,0.6146118918387511,baseline
cell_optimism_confidence__corporate_earnings,GC=F__fwd_3m,431,-0.0009997221247743495,0.9834893551088995,0.38484460639346724,0.9998914681809234,0.5287356207308477,baseline
mean_intensity,^IXIC__fwd_3m,431,-0.000994350908533855,0.9835780494856057,0.28781167786035516,0.9998914681809234,0.4641191594230062,baseline
mean_intensity,^GSPC__fwd_3m,431,0.0008787903810299133,0.9854863365331364,0.2148996510618867,0.9998914681809234,0.39806441292941014,baseline
share_fear_anxiety,BTC-USD__fwd_3m,432,0.0006884120772710361,0.9886170299771694,0.6418565760247602,0.9998914681809234,0.7247144249297747,baseline
cell_fear_anxiety__monetary_policy,ETH-USD__fwd_1m,441,-0.000605522466394696,0.9898831883396347,0.289233679060714,0.9998914681809234,0.4641191594230062,baseline
share_fear_anxiety,GC=F__fwd_3m,431,0.0006092176431429527,0.9899381781509189,0.12405725548691929,0.9998914681809234,0.3180739458870609,baseline
share_anger_disgust,QQQ__fwd_1m,440,-0.0005845098024706373,0.9902453824007472,0.537924383661423,0.9998914681809234,0.6473857408018289,baseline
net_valence_mean,^IXIC__fwd_3m,431,-0.000508267078492193,0.9916054075085795,0.4695822882195473,0.9998914681809234,0.5927044735454042,baseline
share_anger_disgust,^IXIC__fwd_1m,440,0.00047923149335141484,0.9920022590191904,0.4913963142696328,0.9998914681809234,0.6103142223228839,baseline
emo_pessimism_despair,SPY__fwd_3m,431,0.00024807948139772394,0.9959026358272544,0.48373110363426497,0.9998914681809234,0.604420554037985,baseline
share_anger_disgust,GC=F__fwd_1w,443,-0.0002380236959556606,0.9960140527039361,0.5181559905922373,0.9998914681809234,0.6292578914367511,baseline
share_fear_anxiety,GLD__fwd_3m,431,0.00019050042055452943,0.9968536253121165,0.17755766212154134,0.9998914681809234,0.37390636070199307,baseline
cell_optimism_confidence__corporate_earnings,^VIX__fwd_1w,443,8.290074644904374e-05,0.9986117381783199,0.7259249204854479,0.9998914681809234,0.7927877253075856,baseline
share_fear_anxiety,ETH-USD__fwd_3m,432,6.563496995957638e-06,0.9998914681809234,0.20849007815101137,0.9998914681809234,0.3899866767809549,baseline
emo_excitement_euphoria,^IXIC__fwd_1w,443,-0.1466225889237501,0.001974327522482036,0.00023885411552454104,0.5698395874923017,0.020717185753080215,drop
emo_excitement_euphoria,^GSPC__fwd_1w,443,-0.140777386474956,0.0029833260928687315,0.0005517067744284897,0.5698395874923017,0.021859298537499336,drop
emo_excitement_euphoria,SPY__fwd_1w,443,-0.13781160808684886,0.0036575104106163978,0.0005478749676744239,0.5698395874923017,0.021859298537499336,drop
emo_excitement_euphoria,QQQ__fwd_1w,443,-0.13689835423580768,0.003891331793465847,0.00032416819532599133,0.5698395874923017,0.020717185753080215,drop
emo_surprise,BTC-USD__fwd_1w,443,-0.12659410938349425,0.0076370076773453486,0.10232764212491666,0.5698395874923017,0.28495724555862445,drop
cell_fear_anxiety__monetary_policy,GC=F__fwd_1w,443,0.12598781998032715,0.007934815721284117,0.11534696066610946,0.5698395874923017,0.29846026072355825,drop
share_fear_anxiety,QQQ__fwd_1w,443,0.1228316739662804,0.009658840463389802,0.012117670215113981,0.5698395874923017,0.11432062604038291,drop
share_fear_anxiety,^IXIC__fwd_1w,443,0.12235230697642777,0.00994794670626747,0.010533742570318833,0.5698395874923017,0.11278369200289647,drop
cell_fear_anxiety__monetary_policy,^IXIC__fwd_1w,443,0.1221440197747405,0.010075940947326122,0.2297104800653366,0.5698395874923017,0.40991439115107475,drop
share_fear_anxiety,^GSPC__fwd_1w,443,0.12038047088616242,0.01121956317888724,0.018295308197190226,0.5698395874923017,0.1379695955841772,drop
emo_optimism_confidence,BTC-USD__fwd_1w,443,-0.1200467850678484,0.011448436307285578,0.012471410482161303,0.5698395874923017,0.11432062604038291,drop
cell_fear_anxiety__monetary_policy,QQQ__fwd_1w,443,0.11992249550510803,0.011534735656597912,0.2600086821243001,0.5698395874923017,0.4340467516107268,drop
share_fear_anxiety,SPY__fwd_1w,443,0.11936491138709499,0.011929009077938682,0.015612467751355517,0.5698395874923017,0.12998576686537558,drop
cell_optimism_confidence__corporate_earnings,^IXIC__fwd_1w,443,-0.1134722063784612,0.016881087095410075,0.07754249466646408,0.6294919377440206,0.24821592364883605,drop
emo_anger_disgust,ETH-USD__fwd_1w,443,-0.11306943599148711,0.017277349260632693,0.20747650147906554,0.6294919377440206,0.3940150073960236,drop
cell_anger_disgust__fiscal_taxes,^IXIC__fwd_1w,443,-0.11215622221782755,0.01820604607319859,0.01590808096903147,0.6294919377440206,0.12998576686537558,drop
cell_fear_anxiety__monetary_policy,^GSPC__fwd_1w,443,0.11162871737218669,0.01876210487900072,0.24799316285732678,0.6294919377440206,0.42311556854210886,drop
net_valence,ETH-USD__fwd_1w,443,0.11143275205438843,0.018972418042280365,0.2293875922786027,0.6294919377440206,0.40991439115107475,drop
cell_fear_anxiety__monetary_policy,SPY__fwd_1w,443,0.11116799768738553,0.01925981774096037,0.25405157740783063,0.6294919377440206,0.4287120368757142,drop
cell_fear_anxiety__monetary_policy,GLD__fwd_1w,443,0.109099360829223,0.021638893566518075,0.22517442730846646,0.6577342001037882,0.40872066123012074,drop
emo_pessimism_despair,BTC-USD__fwd_1w,443,-0.10787700936608247,0.02316129233195787,0.026855418404612752,0.6577342001037882,0.1671015359811112,drop
cell_anger_disgust__fiscal_taxes,QQQ__fwd_1w,443,-0.10776806458202712,0.02330137262847559,0.016351418544481407,0.6577342001037882,0.13014562321348885,drop
emo_fear_anxiety,GC=F__fwd_1w,443,0.10533247540950877,0.02663001802508469,0.16650667978607545,0.7190104866772866,0.3626368752286521,drop
emo_anger_disgust,BTC-USD__fwd_1w,443,-0.10170045876372397,0.03235066788992745,0.0543413658260061,0.8069532792068504,0.20876914221913534,drop
cell_optimism_confidence__corporate_earnings,QQQ__fwd_1w,443,-0.10160569264211808,0.032512993890882524,0.11956202252387048,0.8069532792068504,0.30361084203686906,drop
emo_pessimism_despair,ETH-USD__fwd_1w,443,-0.1008326755643444,0.033863259246035705,0.2476912158485804,0.8069532792068504,0.42311556854210886,drop
emo_surprise,ETH-USD__fwd_1w,443,-0.09874443960461071,0.03775195810879539,0.41586712274954235,0.8069532792068504,0.5597731570232559,drop
emo_confusion_uncertainty,BTC-USD__fwd_1w,443,-0.09847091868400866,0.03828831514253931,0.010469791574823677,0.8069532792068504,0.11278369200289647,drop
cell_optimism_confidence__corporate_earnings,^GSPC__fwd_1w,443,-0.09728221012352152,0.04069489862054259,0.0740484483143393,0.8069532792068504,0.2452853531675483,drop
net_valence_mean,ETH-USD__fwd_1w,443,0.09726978085160289,0.040720722096907136,0.2332571206122241,0.8069532792068504,0.41151327244372493,drop
net_valence,BTC-USD__fwd_1w,443,0.09650307010211712,0.0423406457467467,0.05962984545901727,0.8069532792068504,0.21655049140379956,drop
cell_anger_disgust__fiscal_taxes,ETH-USD__fwd_1w,443,-0.09619495808313867,0.04300676494077231,0.08019975611218122,0.8069532792068504,0.2515355987154775,drop
cell_optimism_confidence__corporate_earnings,SPY__fwd_1w,443,-0.09574582032142032,0.043993570812259825,0.07268712893695833,0.8069532792068504,0.24423655389746346,drop
cell_fear_anxiety__inflation,BTC-USD__fwd_1w,443,-0.09566146550705562,0.04418101689699342,0.6714955588191649,0.8069532792068504,0.7536078439831854,drop
cell_anger_disgust__fiscal_taxes,^GSPC__fwd_1w,443,-0.09144858176034834,0.05443439421901653,0.012120918820906216,0.9584603175147762,0.11432062604038291,drop
share_confusion_uncertainty,ETH-USD__fwd_1w,443,0.09102644910093274,0.05556291695737833,0.36834833298311653,0.9584603175147762,0.5268845005771166,drop
share_surprise,^GSPC__fwd_1w,443,0.08967519062565504,0.0593066992374115,0.006338289617999965,0.9895807158535823,0.08526348196296557,drop
share_surprise,^VIX__fwd_1w,443,-0.08859682446838249,0.06244199117210082,0.028678192888942203,0.9895807158535823,0.1671015359811112,drop
cell_anger_disgust__fiscal_taxes,SPY__fwd_1w,443,-0.08857564010215328,0.06250492617867315,0.012187298162567549,0.9895807158535823,0.11432062604038291,drop
share_excitement_euphoria,QQQ__fwd_1w,443,-0.08805289562052301,0.06407454435500208,0.006297027366313919,0.9895807158535823,0.08526348196296557,drop
emo_fear_anxiety,GLD__fwd_1w,443,0.08764080839059815,0.06533463663445552,0.3086588735572341,0.9895807158535823,0.4852586341241579,drop
share_surprise,SPY__fwd_1w,443,0.08689498753565379,0.06766698941709613,0.007166106404769284,0.9955817789873233,0.09054578626432568,drop
cell_anger_disgust__fiscal_taxes,^VIX__fwd_1w,443,0.0860975619675523,0.07023578687078909,0.00202158716191744,0.9955817789873233,0.052185434469446366,drop
cell_anger_disgust__fiscal_taxes,BTC-USD__fwd_1w,443,-0.08457533605779391,0.07536071457278685,0.025214367669690957,0.9955817789873233,0.16657576939232005,drop
share_excitement_euphoria,^IXIC__fwd_1w,443,-0.08426309086091902,0.07644868217064564,0.005370442298968022,0.9955817789873233,0.0804152463553105,drop
emo_anger_disgust,^GSPC__fwd_1w,443,-0.08379803016288988,0.07809274102536602,0.019469104734329817,0.9955817789873233,0.14068053806764935,drop
emo_anger_disgust,SPY__fwd_1w,443,-0.08141176852604484,0.08698512511633802,0.018662553992062614,0.9955817789873233,0.1379695955841772,drop
emo_anger_disgust,^IXIC__fwd_1w,443,-0.08111789517723063,0.08813445738164284,0.028418502524830306,0.9955817789873233,0.1671015359811112,drop
share_anger_disgust,^GSPC__fwd_1w,443,-0.08055621856868304,0.09036509579453374,0.0727596819179239,0.9955817789873233,0.24423655389746346,drop
share_anger_disgust,SPY__fwd_1w,443,-0.07886434500137417,0.09735874370770475,0.06714366990722544,0.9955817789873233,0.23424842141790447,drop
share_excitement_euphoria,ETH-USD__fwd_1w,443,0.07855474681410472,0.0986840090975455,0.8119665146802546,0.9955817789873233,0.8446083846171493,drop
share_anger_disgust,ETH-USD__fwd_1w,443,-0.07834455326751284,0.09959191524827997,0.44350968534566865,0.9955817789873233,0.5789936783258142,drop
emo_pessimism_despair,GLD__fwd_1w,443,0.07662859301622497,0.10725441574603327,0.10071375959961462,0.9955817789873233,0.28172632752865173,drop
share_optimism_confidence,ETH-USD__fwd_1w,443,0.07634313597985352,0.10857310447707538,0.31418952930700805,0.9955817789873233,0.49083053251432607,drop
emo_confusion_uncertainty,GC=F__fwd_1w,443,0.07619645717768272,0.10925565208549635,0.16701150775425846,0.9955817789873233,0.3626368752286521,drop
cell_fear_anxiety__monetary_policy,^GSPC__fwd_1m,440,0.07555636424849631,0.11350395393958262,0.12646414191545258,0.9955817789873233,0.3143447953240641,drop
cell_fear_anxiety__monetary_policy,SPY__fwd_1m,440,0.07551446683461374,0.11370481008761205,0.12654782420453467,0.9955817789873233,0.3143447953240641,drop
emo_optimism_confidence,ETH-USD__fwd_1w,443,-0.07436402421108734,0.11807044253617151,0.5163945733672795,0.9955817789873233,0.635011940715011,drop
emo_fear_anxiety,ETH-USD__fwd_1w,443,-0.07431531167267216,0.11831214190276955,0.715374299176968,0.9955817789873233,0.7783412050607317,drop
net_valence,^GSPC__fwd_1w,443,0.07382567756129144,0.12076311379688773,0.03311308768918833,0.9955817789873233,0.18360024513380316,drop
emo_confusion_uncertainty,ETH-USD__fwd_1w,443,-0.07315938807200348,0.12416176337477126,0.4175511637337127,0.9955817789873233,0.5597731570232559,drop
emo_anger_disgust,QQQ__fwd_1w,443,-0.07227179050640309,0.12880424243383107,0.027584440862429924,0.9955817789873233,0.1671015359811112,drop
share_excitement_euphoria,^GSPC__fwd_1w,443,-0.07210059188922717,0.12971494659770472,0.0024056386363527586,0.9955817789873233,0.052185434469446366,drop
net_valence,^IXIC__fwd_1w,443,0.0716147811779965,0.1323263897798812,0.05114177462284699,0.9955817789873233,0.20876914221913534,drop
emo_optimism_confidence,^IXIC__fwd_1w,443,-0.07147633833729064,0.13307796198879002,0.06415433446952264,0.9955817789873233,0.2250838514439184,drop
