date,BTC-USD_close,ETH-USD_close,GC=F_close,GLD_close,QQQ_close,SPY_close,^GSPC_close,^IXIC_close,^VIX_close,BTC-USD_ret1d,ETH-USD_ret1d,GC=F_ret1d,GLD_ret1d,QQQ_ret1d,SPY_ret1d,^GSPC_ret1d,^IXIC_ret1d,^VIX_ret1d
2018-01-29,11296.400390625,1182.3599853515625,,127.3499984741211,161.0494842529297,249.92178344726562,2853.530029296875,7466.509765625,13.84000015258789,-0.041565158037780714,-0.051083076311750575,,,,,,,
2018-01-30,10106.2998046875,1071.1300048828125,1335.4000244140625,126.80000305175781,159.72401428222656,247.3582763671875,2822.429931640625,7402.47998046875,14.789999961853027,-0.10535219581320587,-0.09407454738556376,,-0.004318770545372663,-0.008230203138194891,-0.010257237463332292,-0.010898815620283941,-0.008575597858458073,0.06864160395890595
2018-01-31,10221.099609375,1118.31005859375,1339.0,127.6500015258789,160.38673400878906,247.481201171875,2823.81005859375,7411.47998046875,13.539999961853027,0.011359232053877344,0.04404699102430554,0.0026958031452164466,0.006703457836465088,0.004149155213388989,0.0004969504416543202,0.0004889853730833948,0.0012158087591922495,-0.08451656546477693
2018-02-01,9170.5400390625,1036.7900390625,1344.300048828125,128.07000732421875,159.02337646484375,247.2002410888672,2821.97998046875,7385.85986328125,13.470000267028809,-0.1027834196380305,-0.07289572234891606,0.003958214210698197,0.003290292152912322,-0.008500438345920847,-0.0011352784844966823,-0.0006480882520516484,-0.00345681527239039,-0.005169844536294876
2018-02-02,8830.75,915.7849731445312,1333.699951171875,126.38999938964844,155.85159301757812,241.81871032714844,2762.1298828125,7240.9501953125,17.309999465942383,-0.037052347802326024,-0.11671125431276863,-0.007885217043241521,-0.013117887393550687,-0.01994539116056837,-0.02176992521534038,-0.02120854792396809,-0.01961987780043961,0.2850778858789582
2018-02-03,9174.91015625,964.0189819335938,,,,,,,,0.03897292486481896,0.052669578780531134,,,,,,,
2018-02-04,8277.009765625,834.6820068359375,,,,,,,,-0.09786476110758924,-0.13416434481221196,,,,,,,
2018-02-05,6955.27001953125,697.9509887695312,1333.0,126.70999908447266,149.7069091796875,231.70523071289062,2648.93994140625,6967.52978515625,37.31999969482422,-0.15968807377551097,-0.16381210682223524,,,,,,,
2018-02-06,7754.0,793.1220092773438,1326.0999755859375,125.37999725341797,153.6740264892578,236.27037048339844,2695.139892578125,7115.8798828125,29.979999542236328,0.11483809805022926,0.13635774150215973,-0.005176312388644022,-0.010496423649786535,0.02649922659754278,0.019702359573248174,0.017440920592313836,0.021291634514759794,-0.196677390477199
2018-02-07,7621.2998046875,757.0679931640625,1311.5999755859375,124.79000091552734,151.68572998046875,234.98861694335938,2681.659912109375,7051.97998046875,27.729999542236328,-0.01711377293171268,-0.04545834775929625,-0.010934318880138072,-0.004705665583148222,-0.01293840315252004,-0.00542494404785776,-0.005001588416939429,-0.008979901768450649,-0.07505003450150693
2018-02-08,8265.58984375,817.8070068359375,1316.9000244140625,124.9800033569336,145.28536987304688,226.1744384765625,2581.0,6777.16015625,33.459999084472656,0.08453807822469184,0.08022927163784144,0.0040409034208446215,0.0015225774502147793,-0.0421948729669297,-0.03750895929108522,-0.03753641975808808,-0.03897059052633367,0.20663539981343337
2018-02-09,8736.98046875,883.864990234375,1313.0999755859375,124.7699966430664,147.79441833496094,229.5719451904297,2619.550048828125,6874.490234375,29.059999465942383,0.057030488314931294,0.08077453830337444,-0.0028856016080763824,-0.0016803225174144565,0.01726979436474929,0.015021621084821524,0.014936090208494734,0.014361484143950776,-0.1315002910616373
2018-02-10,8621.900390625,860.4149780273438,,,,,,,,-0.013171607575021227,-0.02653121513593726,,,,,,,
2018-02-11,8129.97021484375,814.6599731445312,,,,,,,,-0.05705588715872301,-0.0531778340118092,,,,,,,
2018-02-12,8926.5703125,868.7069702148438,1324.199951171875,125.37000274658203,150.41700744628906,232.943115234375,2656.0,6981.9599609375,25.610000610351562,0.09798315081177211,0.06634301285442423,,,,,,,
2018-02-13,8598.3095703125,845.2579956054688,1328.0999755859375,126.08000183105469,151.19338989257812,233.5225372314453,2662.93994140625,7013.509765625,24.969999313354492,-0.03677344497335466,-0.026992962429639222,0.002945192990387202,0.0056632293923437604,0.0051615336554697855,0.0024873969616459046,0.0026129297463290957,0.004518760471846628,-0.024990288236790614
2018-02-14,9494.6298828125,923.5609741210938,1355.5,128.22999572753906,154.0242919921875,236.67417907714844,2698.6298828125,7143.6201171875,19.260000228881836,0.10424378247495736,0.0926379625188114,0.02063099534504098,0.017052616317100977,0.01872371604089773,0.013496092852826047,0.013402458257245842,0.01855138951972446,-0.22867437891433284
2018-02-15,10166.400390625,936.9760131835938,1352.0999755859375,128.3800048828125,156.88363647460938,239.69415283203125,2731.199951171875,7256.43017578125,19.1299991607666,0.07075267978887334,0.01452534206013456,-0.0025083175315843143,0.001169844500285011,0.01856424363610709,0.01276004744859982,0.012069112762299383,0.015791721388197733,-0.006749795772083567
2018-02-16,10233.900390625,944.2100219726562,1353.199951171875,127.95999908447266,156.18301391601562,239.76443481445312,2732.219970703125,7239.47021484375,19.459999084472656,0.006639518158486624,0.007720591228886686,0.0008135312519776949,-0.003271582663696204,-0.00446587403465204,0.00029321525615655375,0.0003734693722488025,-0.002337232017212143,0.017250388822956486
2018-02-17,11112.7001953125,974.114990234375,,,,,,,,0.0858714440383399,0.03167194539964835,,,,,,,
2018-02-18,10551.7998046875,923.9210205078125,,,,,,,,-0.050473816513253555,-0.05152776646470214,,,,,,,
2018-02-19,11225.2998046875,943.864990234375,,,,,,,,0.06382797366007709,0.02158622791762088,,,,,,,
2018-02-20,11403.7001953125,895.3709716796875,1328.800048828125,126.23999786376953,156.49542236328125,238.26315307617188,2716.260009765625,7234.31005859375,20.600000381469727,0.01589270609507487,-0.051378130406813494,,,,,,,
2018-02-21,10690.400390625,849.9710083007812,1330.0,125.66000366210938,156.0504150390625,237.07801818847656,2701.330078125,7218.22998046875,20.020000457763672,-0.06254985596523333,-0.05070519909053717,0.0009030336602811051,-0.004594377467322608,-0.0028435804542942256,-0.004974058608703258,-0.0054965031281792864,-0.0022227521345865586,-0.02815533558085659
2018-02-22,10005.0,812.844970703125,1330.5999755859375,126.30000305175781,156.03147888183594,237.38523864746094,2703.9599609375,7210.08984375,18.719999313354492,-0.06411363144322124,-0.043679181095690245,0.0004511094631109991,0.005093103382117992,-0.0001213464073249737,0.0012958622707066603,0.0009735510790762625,-0.0011277192249036228,-0.06493512061359841
2018-02-23,10301.099609375,864.1890258789062,1328.199951171875,126.13999938964844,159.22219848632812,241.1690673828125,2747.300048828125,7337.39013671875,16.489999771118164,0.02959516335582202,0.06316586437308924,-0.001803715961294583,-0.0012668539845070992,0.02044920440002085,0.01593961257620946,0.01602837635051313,0.017655853911321184,-0.11912391154018309
2018-02-24,9813.0703125,840.5150146484375,,,,,,,,-0.04737642731178393,-0.02739448259759092,,,,,,,
2018-02-25,9664.73046875,844.8099975585938,,,,,,,,-0.015116557715992629,0.0051099419228730625,,,,,,,
2018-02-26,10366.7001953125,869.3150024414062,1330.699951171875,126.44999694824219,161.33352661132812,243.9696044921875,2779.60009765625,7421.4599609375,15.800000190734863,0.07263210586495439,0.029006528040185664,,,,,,,
2018-02-27,10725.599609375,878.2650146484375,1315.5,125.12999725341797,159.3357696533203,240.9232177734375,2744.280029296875,7330.35009765625,18.59000015258789,0.03462041028492213,0.010295476532552472,-0.011422523280690933,-0.01043890649807222,-0.012382776227415238,-0.012486746966249851,-0.012706888443829278,-0.012276541780296912,0.17658227393497672
2018-02-28,10397.900390625,855.198974609375,1315.5,125.0,158.31326293945312,238.482666015625,2713.830078125,7273.009765625,19.850000381469727,-0.030552997565149287,-0.02626318896272517,0.0,-0.0010388975966705294,-0.006417308028774271,-0.010129998181028665,-0.011095788639207016,-0.007822318343237544,0.06777838722644836
2018-03-01,10951.0,872.2000122070312,1302.9000244140625,124.72000122070312,155.7285614013672,235.01498413085938,2677.669921875,7180.56005859375,22.469999313354492,0.05319339372337972,0.019879628136155958,-0.00957808862480991,-0.0022399902343750444,-0.016326500320282378,-0.01454060348578301,-0.013324399541987275,-0.01271134097305937,0.13198986808738677
2018-03-02,11086.400390625,856.85302734375,1321.0999755859375,125.38999938964844,157.15818786621094,236.22647094726562,2691.25,7257.8701171875,19.59000015258789,0.012364203326180156,-0.017595717322276716,0.013968801006093878,0.005372018620811936,0.009180245755684435,0.005154934358277741,0.005071602744632031,0.010766577810490618,-0.12817086109366038
2018-03-03,11489.7001953125,857.2249755859375,,,,,,,,0.036377885560451295,0.0004340863955869523,,,,,,,
2018-03-04,11512.599609375,866.677978515625,,,,,,,,0.0019930384320943073,0.01102744693506641,,,,,,,
2018-03-05,11573.2998046875,853.6840209960938,1318.0999755859375,125.18000030517578,158.9003143310547,238.95668029785156,2720.93994140625,7330.7099609375,18.729999542236328,0.005272501204946822,-0.014992832218705066,,,,,,,
2018-03-06,10779.900390625,816.9509887695312,1333.5999755859375,126.52999877929688,159.57247924804688,239.56253051757812,2728.1201171875,7372.009765625,18.360000610351562,-0.06855429544313296,-0.04302883891829412,0.01175935079818946,0.010784458146907872,0.00423010438853999,0.0025353977087871904,0.002638858606169414,0.005633806944698394,-0.01975434815416921
2018-03-07,9965.5703125,752.8309936523438,1326.0,125.72000122070312,159.9418182373047,239.4746551513672,2726.800048828125,7396.64990234375,17.760000228881836,-0.0755415215926486,-0.07848695454027577,-0.005698842025396944,-0.006401624645603676,0.0023145531798356433,-0.00036681598754650935,-0.00048387472056610203,0.003342390677999907,-0.03267975825291858
2018-03-08,9395.009765625,704.5960083007812,1319.9000244140625,125.41999816894531,160.82228088378906,240.6335906982422,2738.969970703125,7427.9501953125,16.540000915527344,-0.0572531755818666,-0.06407146591767099,-0.004600283247313319,-0.0023862794212923255,0.005504893318006632,0.004839491453249911,0.004463078207817217,0.004231685071214741,-0.06869365414593254
2018-03-09,9337.5498046875,728.916015625,1322.4000244140625,125.54000091552734,163.94667053222656,244.82107543945312,2786.570068359375,7560.81005859375,14.640000343322754,-0.006116008644050375,0.03451624340431536,0.0018940828500324525,0.0009568071147663115,0.019427591943526723,0.01740191271326741,0.01737883151892694,0.01788647739790883,-0.114873063303214
2018-03-10,8866.0,686.8900146484375,,,,,,,,-0.050500379066334866,-0.057655477552551515,,,,,,,
2018-03-11,9578.6298828125,723.3389892578125,,,,,,,,0.08037783474086391,0.05306377124732298,,,,,,,
2018-03-12,9205.1201171875,699.8309936523438,1319.4000244140625,125.54000091552734,164.8177490234375,244.5137939453125,2783.02001953125,7588.31982421875,15.779999732971191,-0.03899407015352063,-0.03249927897511695,,,,,,,
2018-03-13,9194.849609375,690.8270263671875,1325.9000244140625,125.77999877929688,162.57382202148438,242.93362426757812,2765.31005859375,7511.009765625,16.350000381469727,-0.001115738597840088,-0.012865916723930004,0.004926481642962388,0.0019117242474055995,-0.013614595607867597,-0.00646249707322355,-0.006363576551088879,-0.01018803376565769,0.03612171471128467
2018-03-14,8269.8095703125,614.291015625,1324.4000244140625,125.69999694824219,162.54541015625,241.68699645996094,2749.47998046875,7496.81005859375,17.229999542236328,-0.10060415105858134,-0.11078896427179907,-0.0011313070158988081,-0.0006360457292980959,-0.00017476285469020247,-0.005131557277736509,-0.005724521948562322,-0.0018905190479496792,0.05382257738439855
2018-03-15,8300.8603515625,611.3040161132812,1316.800048828125,124.9000015258789,162.4034423828125,241.42359924316406,2747.330078125,7481.740234375,16.59000015258789,0.0037547153880626016,-0.004862515380726684,-0.0057384290590751785,-0.006364323323672649,-0.0008734037663753469,-0.0010898278378850268,-0.000781930531963182,-0.002010164870253739,-0.03714448094322875
2018-03-16,8338.349609375,601.666015625,1311.300048828125,124.5999984741211,161.9205780029297,241.68539428710938,2752.010009765625,7481.990234375,15.800000190734863,0.0045163099033997955,-0.015766296694008974,-0.004176792068693147,-0.0024019459414951205,-0.0029732398082094047,0.0010843805028424303,0.001703447167811456,3.341468591111507e-05,-0.0476190448816719
2018-03-17,7916.8798828125,552.7789916992188,,,,,,,,-0.05054594090041897,-0.08125275926545106,,,,,,,
2018-03-18,8223.6796875,538.6439819335938,,,,,,,,0.038752615832098325,-0.025570815783310774,,,,,,,
2018-03-19,8630.650390625,556.7260131835938,1316.800048828125,124.87000274658203,158.46583557128906,238.41531372070312,2712.919921875,7344.240234375,19.020000457763672,0.04948766471821564,0.033569541026134075,,,,,,,
2018-03-20,8913.4697265625,557.1749877929688,1311.0999755859375,124.30999755859375,158.98739624023438,238.82083129882812,2716.93994140625,7364.2998046875,18.200000762939453,0.03276917997335538,0.0008064552378423961,-0.004328731037988809,-0.004484705499084418,0.003291313026968945,0.001700887295352338,0.0014818054520648882,0.0027313336263987686,-0.04311249606145551
2018-03-21,8929.2802734375,561.7319946289062,1320.699951171875,126.4800033569336,158.29510498046875,238.36245727539062,2711.929931640625,7345.2900390625,17.860000610351562,0.0017737814072429359,0.008178771365865423,0.007322077465257593,0.01745640608927701,-0.0043543782471885395,-0.001919321781708172,-0.0018439898833508828,-0.0025813405387026256,-0.018681326282152133
2018-03-22,8728.4697265625,539.7020263671875,1326.5999755859375,125.9800033569336,154.38796997070312,232.40403747558594,2643.68994140625,7166.68017578125,23.34000015258789,-0.022488995834565095,-0.03921793394779349,0.00446734658302006,-0.003953194075975608,-0.024682601589276598,-0.02499730816636392,-0.025162888405856454,-0.024316243787705694,0.30683087093850103
2018-03-23,8879.6201171875,539.6190185546875,1349.300048828125,127.61000061035156,150.3196563720703,227.45046997070312,2588.260009765625,6992.669921875,24.8700008392334,0.017316940467241304,-0.00015380304027901026,0.017111468159164644,0.012938539529958382,-0.02635123448675969,-0.02131446406305737,-0.02096688071186603,-0.024280454776577365,0.06555272821949254
2018-03-24,8668.1201171875,526.4390258789062,,,,,,,,-0.023818586517076135,-0.024424625935317246,,,,,,,
2018-03-25,8495.7802734375,524.2869873046875,,,,,,,,-0.019882032253830673,-0.004087916108852063,,,,,,,
2018-03-26,8209.400390625,489.95098876953125,1354.4000244140625,128.27999877929688,155.90530395507812,233.6732940673828,2658.550048828125,7220.5400390625,21.030000686645508,-0.033708485106174635,-0.06549084636197922,,,,,,,
2018-03-27,7833.0400390625,450.1159973144531,1341.300048828125,127.48999786376953,150.8601837158203,229.69805908203125,2612.6201171875,7008.81005859375,22.5,-0.04584504758621555,-0.08130403319548385,-0.00967216136281801,-0.0061584106879087885,-0.032360157809072976,-0.01701193540843937,-0.017276308813847896,-0.029323288746175402,0.06990010772029942
2018-03-28,7954.47998046875,446.27899169921875,1324.199951171875,125.7300033569336,149.12477111816406,229.01943969726562,2605.0,6949.22998046875,22.8700008392334,0.015503551724572073,-0.008524481773869996,-0.012748898109106954,-0.01380496145836152,-0.011503450114612734,-0.0029543975577228654,-0.00291665716625622,-0.008500740871404622,0.016444481743706607
2018-03-29,7165.7001953125,385.9679870605469,1322.800048828125,125.79000091552734,151.85594177246094,231.94570922851562,2640.8701171875,7063.4501953125,19.969999313354492,-0.09916170347942321,-0.1351419308559343,-0.001057168400067643,0.0004771936450476133,0.018314667870522605,0.012777384902863176,0.013769718690019195,0.016436384342549237,-0.12680373500047992
2018-03-30,6890.52001953125,394.6449890136719,,,,,,,,-0.03840241264367461,0.022481144146713428,,,,,,,
2018-03-31,6973.52978515625,396.4570007324219,,,,,,,,0.012046952245941878,0.004591498103849512,,,,,,,
2018-04-01,6844.22998046875,379.60699462890625,,,,,,,,-0.01854151465198095,-0.04250147196893139,,,,,,,
2018-04-02,7083.7998046875,386.42498779296875,1342.0999755859375,127.26000213623047,147.47467041015625,226.93927001953125,2581.8798828125,6870.1201171875,23.6200008392334,0.03500318149775872,0.017960662634068703,,,,,,,
2018-04-03,7456.10986328125,416.89300537109375,1332.800048828125,126.30000305175781,149.13421630859375,229.84791564941406,2614.449951171875,6941.27978515625,21.100000381469727,0.052557958843978625,0.07884587834793066,-0.006929384492203927,-0.007543604183229413,0.011253091082163325,0.012816845800343257,0.012614865848792123,0.010357849172203615,-0.10668926199096018
2018-04-04,6853.83984375,380.5429992675781,1335.800048828125,126.44999694824219,151.48609924316406,232.30711364746094,2644.68994140625,7042.10986328125,20.059999465942383,-0.08077536819799569,-0.08719265047673075,0.002250900277680712,0.0011876001018218396,0.015770243695810926,0.010699239934800486,0.01156648273982852,0.014526150975879393,-0.04928914202488288
2018-04-05,6811.47021484375,383.23199462890625,1324.300048828125,125.80000305175781,152.34910583496094,234.14047241210938,2662.840087890625,7076.5498046875,18.940000534057617,-0.006181881962836755,0.007066206359080507,-0.00860907289986157,-0.005140323544257752,0.005696935864798913,0.007891961360385391,0.0068628636575538415,0.0048905714444793524,-0.05583245073292675
2018-04-06,6636.31982421875,370.2850036621094,1331.9000244140625,126.38999938964844,148.53677368164062,228.92245483398438,2604.469970703125,6915.10986328125,21.489999771118164,-0.025714036045156208,-0.03378369016223137,0.0057388622711769255,0.004689954877408642,-0.025023659524790354,-0.022285842017696122,-0.021920248779842444,-0.022813368924403332,0.1346356475795858
2018-04-07,6911.08984375,385.3139953613281,,,,,,,,0.041403974915207975,0.040587632635895154,,,,,,,
2018-04-08,7023.52001953125,400.50799560546875,,,,,,,,0.016268081926749334,0.0394327754170789,,,,,,,
2018-04-09,6770.72998046875,398.5260009765625,1336.300048828125,126.81999969482422,149.5799102783203,230.05068969726562,2613.159912109375,6950.33984375,21.770000457763672,-0.03599192973886778,-0.004948701775378983,,,,,,,
2018-04-10,6834.759765625,414.2430114746094,1342.0,127.12000274658203,152.88014221191406,233.70855712890625,2656.8701171875,7094.2998046875,20.469999313354492,0.009456851084145068,0.03943785464319349,0.00426547254628451,0.0023655815524343815,0.02206333676396155,0.015900267182220595,0.0167269537832615,0.020712650629156615,-0.05971525572226477
2018-04-11,6968.31982421875,430.5400085449219,1356.5,128.11000061035156,151.99818420410156,232.48341369628906,2642.18994140625,7069.02978515625,20.239999771118164,0.019541295257440083,0.03934163430373627,0.0108047690014903,0.007787899955785216,-0.005768950728669342,-0.0052421847435455415,-0.005525364482924067,-0.003562017426237518,-0.011235933070416815
2018-04-12,7889.25,492.9410095214844,1338.4000244140625,126.62000274658203,153.8284454345703,234.39610290527344,2663.989990234375,7140.25,18.489999771118164,0.13215957347142848,0.1449365906491631,-0.013343144552847352,-0.011630613197024187,0.012041336151825899,0.008227207173940876,0.008250750063987677,0.010074963185655372,-0.08646245157063659
2018-04-13,7895.9599609375,492.7349853515625,1344.800048828125,127.44999694824219,153.0318603515625,233.70855712890625,2656.300048828125,7106.64990234375,17.40999984741211,0.0008505194964667506,-0.0004179489349483978,0.004781847203614964,0.006555000660688037,-0.005178399097497399,-0.0029332645374443578,-0.0028866254882486952,-0.004705731263786261,-0.05840994792185128
2018-04-14,7986.240234375,501.4779968261719,,,,,,,,0.011433729892771805,0.01774384148584729,,,,,,,
2018-04-15,8329.1103515625,531.7020263671875,,,,,,,,0.04293260747550409,0.060269901635369605,,,,,,,
2018-04-16,8058.669921875,511.1470031738281,1347.5,127.62999725341797,154.19827270507812,235.63003540039062,2677.840087890625,7156.27978515625,16.559999465942383,-0.03246930563679795,-0.038658914531133126,,,,,,,
2018-04-17,7902.08984375,502.8940124511719,1347.199951171875,127.75,157.51747131347656,238.15090942382812,2706.389892578125,7281.10009765625,15.25,-0.01943001508226172,-0.016146021929917542,-0.00022267074443416135,0.0009402393572395251,0.021525523925594037,0.010698440965532852,0.010661504701720004,0.01744206714205143,-0.07910625049454578
2018-04-18,8163.419921875,524.7890014648438,1351.199951171875,127.8499984741211,157.83985900878906,238.3271942138672,2708.639892578125,7295.240234375,15.600000381469727,0.03307100821331388,0.04353797911999946,0.002969121247755835,0.0007827669207129961,0.0020466789659854268,0.0007402230395237019,0.0008313658006817715,0.0019420330072514869,0.022950844686539407
2018-04-19,8294.3095703125,567.8889770507812,1346.800048828125,127.5999984741211,156.3889923095703,237.005126953125,2693.1298828125,7238.06005859375,15.960000038146973,0.016033678248838168,0.08212819907740543,-0.0032562925568003775,-0.001955416527053,-0.009192017202308556,-0.005547278249563914,-0.005726124690152989,-0.007838011353185959,0.02307690050475042
2018-04-20,8845.830078125,615.718017578125,1336.699951171875,126.62999725341797,153.91378784179688,234.99542236328125,2670.139892578125,7146.1298828125,16.8799991607666,0.06649384172813311,0.08422251964765093,-0.007499329737208016,-0.007601890535287481,-0.01582722946941051,-0.008479582765486882,-0.00853653230061302,-0.012700941279438771,0.057644055164203234
2018-04-21,8895.580078125,605.39501953125,,,,,,,,0.0056241188854653235,-0.01676578848135657,,,,,,,
2018-04-22,8802.4599609375,621.8599853515625,,,,,,,,-0.010468133204319163,0.027197061900279706,,,,,,,
2018-04-23,8930.8798828125,642.5479736328125,1322.5,125.62000274658203,153.5249786376953,234.960205078125,2670.2900390625,7128.60009765625,16.34000015258789,0.014589094689994253,0.03326792006009871,,,,,,,
