feature,target,n,pearson_r,pearson_p,granger_p_min,pearson_p_bh,granger_p_bh
net_valence_mean,GLD__fwd_3m,431,-0.03183723331628113,0.509763642031175,0.7295800816792951,0.9990316897999976,0.7948582995137584
net_valence_mean,GC=F__fwd_3m,431,-0.03182770881099425,0.5098903356569604,0.8894828598241199,0.9990316897999976,0.8996235438937761
share_fear_anxiety,ETH-USD__fwd_1w,443,0.031319815403311024,0.5108564545005526,0.2879700573171226,0.9990316897999976,0.4641191594230062
cell_optimism_confidence__growth_gdp,^GSPC__fwd_1w,443,-0.031098377301132248,0.5138505812641917,0.16306834619044275,0.9990316897999976,0.36866717468593757
cell_fear_anxiety__inflation,^IXIC__fwd_1w,443,0.03087218203553285,0.51691839925183,0.004923163586992648,0.9990316897999976,0.06948374062550988
emo_anger_disgust,^IXIC__fwd_3m,431,-0.03128997126051148,0.5170697888630704,0.19501440518883698,0.9990316897999976,0.3816154102388724
emo_excitement_euphoria,SPY__fwd_3m,431,-0.03103054466036672,0.5205520128362444,0.0022764847122640707,0.9990316897999976,0.057938004600738384
share_fear_anxiety,^GSPC__fwd_1m,440,0.030690567460300897,0.5208142597544011,0.043021428127629956,0.9990316897999976,0.20543705553618274
share_pessimism_despair,BTC-USD__fwd_1m,441,-0.030560514534935072,0.5221083216311323,0.4606645363386449,0.9990316897999976,0.5838217899312215
cell_fear_anxiety__markets_themselves,GC=F__fwd_3m,431,0.030903554903826118,0.5222609464082074,0.2059176266381148,0.9990316897999976,0.3898623357996015
share_fear_anxiety,SPY__fwd_1m,440,0.03057190636033056,0.5224281119108573,0.04044117906077547,0.9990316897999976,0.20034449100426427
cell_fear_anxiety__markets_themselves,QQQ__fwd_1w,443,-0.030442604184476654,0.5227705554273654,0.39782235329351195,0.9990316897999976,0.5370601769462412
share_optimism_confidence,GLD__fwd_1m,440,-0.030256235333206705,0.5267338339041048,0.3327969980325899,0.9990316897999976,0.4924528922618396
share_excitement_euphoria,QQQ__fwd_1m,440,-0.029875016349797265,0.5319575861716319,0.09219696049294795,0.9990316897999976,0.2698948969069089
cell_optimism_confidence__corporate_earnings,ETH-USD__fwd_1w,443,-0.02973019527680868,0.5325499331249374,0.9843066966298266,0.9990316897999976,0.9843066966298266
cell_fear_anxiety__inflation,QQQ__fwd_1w,443,0.029603790327481252,0.5342947082310846,0.003598777499493769,0.9990316897999976,0.06207891186626751
share_fear_anxiety,ETH-USD__fwd_1m,441,0.029618130957482378,0.5350263490596817,0.0013356027893081605,0.9990316897999976,0.046078296231131535
cell_fear_anxiety__markets_themselves,^GSPC__fwd_1m,440,-0.029240691736988563,0.54070716655763,0.19718747216310217,0.9990316897999976,0.3816154102388724
cell_fear_anxiety__inflation,^GSPC__fwd_3m,431,0.029399935540647966,0.5427116588496823,0.05112522944110855,0.9990316897999976,0.21700736216767758
emo_optimism_confidence,^IXIC__fwd_3m,431,-0.029368534082725915,0.5431429511444288,0.2071073096808515,0.9990316897999976,0.38998667678096655
cell_fear_anxiety__inflation,SPY__fwd_3m,431,0.02935957056692433,0.5432660943101323,0.05581632179259837,0.9990316897999976,0.21700736216767758
share_confusion_uncertainty,GC=F__fwd_1w,443,-0.02874414895043661,0.5462361543961239,0.3273142568979634,0.9990316897999976,0.4909713853469451
cell_fear_anxiety__markets_themselves,ETH-USD__fwd_3m,432,-0.02873320679593961,0.5514417188158157,0.04168418501565981,0.9990316897999976,0.20066572786608328
cell_optimism_confidence__corporate_earnings,BTC-USD__fwd_1w,443,-0.027840583828679266,0.5589282130639481,0.5687844857596432,0.9990316897999976,0.6702375059900161
share_fear_anxiety,^GSPC__fwd_3m,431,0.02816900244640537,0.5597444701372658,0.05356107752016279,0.9990316897999976,0.21700736216767758
share_excitement_euphoria,GC=F__fwd_1m,440,0.027833282861015305,0.5603727811906193,0.10835290998657315,0.9990316897999976,0.2970697868726669
cell_fear_anxiety__markets_themselves,^VIX__fwd_1w,443,-0.027700549092360544,0.5609079312775761,0.16764660177859925,0.9990316897999976,0.37049302385946664
cell_fear_anxiety__markets_themselves,ETH-USD__fwd_1m,441,-0.027753906229175583,0.5610451277279684,0.751142015589146,0.9990316897999976,0.809824985557048
share_optimism_confidence,GC=F__fwd_1m,440,-0.027687417292782405,0.5624305320740314,0.29994234652995017,0.9990316897999976,0.47275176953070824
net_valence,^IXIC__fwd_3m,431,0.027894504388977694,0.5635777184315169,0.24298964681655258,0.9990316897999976,0.41958394075337413
emo_excitement_euphoria,ETH-USD__fwd_1m,441,-0.027462323793230697,0.5651692341676378,0.8073119032264422,0.9990316897999976,0.8411756575564103
cell_fear_anxiety__markets_themselves,SPY__fwd_1m,440,-0.027457178194640837,0.5656859355060219,0.18780625204058138,0.9990316897999976,0.37960854406755556
emo_anger_disgust,QQQ__fwd_3m,431,-0.02773158072495693,0.5658588244497569,0.25486654154809946,0.9990316897999976,0.4289966596883418
cell_fear_anxiety__markets_themselves,QQQ__fwd_1m,440,-0.027379137166639044,0.5667914185243662,0.4584985497915256,0.9990316897999976,0.5838217899312215
cell_fear_anxiety__markets_themselves,GLD__fwd_3m,431,0.02766175253637649,0.5668378446095172,0.23594418398814856,0.9990316897999976,0.4139020854707352
share_fear_anxiety,SPY__fwd_3m,431,0.027575876494092436,0.5680429706543242,0.05696504209757866,0.9990316897999976,0.21836599470738488
emo_optimism_confidence,GC=F__fwd_3m,431,0.027329953283727566,0.5715008312181982,0.5627535227576445,0.9990316897999976,0.6669273618940786
emo_confusion_uncertainty,^GSPC__fwd_1m,440,-0.027031567444242524,0.5717273801049969,0.013100790753676587,0.9990316897999976,0.11882121130997467
share_excitement_euphoria,GLD__fwd_1m,440,0.026493384794616947,0.5794102434580941,0.09360810799100347,0.9990316897999976,0.27037504680192165
cell_fear_anxiety__inflation,QQQ__fwd_3m,431,0.026634053205350096,0.5813393829396838,0.21173840163835309,0.9990316897999976,0.39486350575800977
emo_optimism_confidence,GLD__fwd_3m,431,0.02654958837818964,0.5825388887100534,0.7114590288714187,0.9990316897999976,0.7833618030658706
cell_anger_disgust__fiscal_taxes,SPY__fwd_1m,440,0.02623526684867222,0.5831120768869543,0.00017938282384772594,0.9990316897999976,0.018360069800717617
emo_optimism_confidence,QQQ__fwd_3m,431,-0.02650620534471014,0.5831554289950008,0.26964256277487975,0.9990316897999976,0.445961608490297
share_excitement_euphoria,^IXIC__fwd_1m,440,-0.026180235642586452,0.5839027335139059,0.16286444834972189,0.9990316897999976,0.36866717468593757
emo_confusion_uncertainty,SPY__fwd_1m,440,-0.026163916146731456,0.5841372982261727,0.012744201569591697,0.9990316897999976,0.11882121130997467
share_optimism_confidence,GC=F__fwd_3m,431,-0.026426358992017066,0.5842909615016568,0.8876719165524065,0.9990316897999976,0.899256541890774
share_excitement_euphoria,^GSPC__fwd_1m,440,-0.02612016284765852,0.5847663923152583,0.2233011056126191,0.9990316897999976,0.40428567517619957
share_excitement_euphoria,SPY__fwd_1m,440,-0.02583693978782419,0.5888462054001952,0.24323706710340529,0.9990316897999976,0.41958394075337413
share_optimism_confidence,GLD__fwd_3m,431,-0.02601967934199328,0.5900903918138634,0.8329333629458221,0.9990316897999976,0.8635252393812279
share_optimism_confidence,ETH-USD__fwd_1m,441,0.025676740598437373,0.5907359501523453,0.04808189130644607,0.9990316897999976,0.21361187114623978
share_confusion_uncertainty,^VIX__fwd_1w,443,-0.025542765043672387,0.5918330760663758,0.022386275009974376,0.9990316897999976,0.15446529756882318
cell_fear_anxiety__markets_themselves,GLD__fwd_1m,440,0.025613749969427682,0.592070439072939,0.11488808889134308,0.9990316897999976,0.30885499221438983
cell_anger_disgust__fiscal_taxes,^GSPC__fwd_1m,440,0.0255292340630615,0.5932934730312848,0.0001529501192593938,0.9990316897999976,0.018360069800717617
emo_pessimism_despair,^GSPC__fwd_1m,440,-0.024903992893648152,0.602376967233826,0.00032023396844484695,0.9990316897999976,0.018360069800717617
cell_optimism_confidence__corporate_earnings,GC=F__fwd_1w,443,-0.024792778667766486,0.6027616135293759,0.17371253225490463,0.9990316897999976,0.37390636070199307
emo_surprise,GLD__fwd_3m,431,0.02494734900485375,0.6055075296602668,0.3330599271336113,0.9990316897999976,0.4924528922618396
mean_intensity,ETH-USD__fwd_1m,441,-0.024534303315715544,0.6073670493874797,0.1650394115341234,0.9990316897999976,0.36866717468593757
emo_surprise,GC=F__fwd_3m,431,0.024768887139935743,0.6080906693951603,0.3083851685362764,0.9990316897999976,0.4787679741525691
share_anger_disgust,ETH-USD__fwd_1m,441,-0.024419151010080426,0.609054880379361,0.034413490790939506,0.9990316897999976,0.18633369897152297
emo_pessimism_despair,SPY__fwd_1m,440,-0.024409388036800646,0.6096064972289743,0.0003092983044479122,0.9990316897999976,0.018360069800717617
emo_excitement_euphoria,GLD__fwd_3m,431,0.024541448358777262,0.6113897975522926,0.6803705068466911,0.9990316897999976,0.7544822941996342
share_optimism_confidence,^VIX__fwd_1m,440,0.024059413677535613,0.6147450933889427,0.5909719806265856,0.9990316897999976,0.6872539325264225
net_valence,^VIX__fwd_1m,440,-0.0236637629500913,0.6205771082337402,0.013646238102276812,0.9990316897999976,0.11882121130997467
net_valence_mean,^IXIC__fwd_1w,443,0.023518105156853288,0.6215402468619536,0.6491480472787621,0.9990316897999976,0.7302915531886074
net_valence,QQQ__fwd_3m,431,0.023826000263972965,0.6218188846910343,0.3169169774666326,0.9990316897999976,0.4823662818793599
share_optimism_confidence,^GSPC__fwd_1m,440,-0.023569353989730805,0.6219722642840708,0.2946312433306798,0.9990316897999976,0.46794373940755024
share_fear_anxiety,QQQ__fwd_3m,431,0.023674258479399433,0.6240406819028511,0.1529038609706358,0.9990316897999976,0.3569672844464843
emo_optimism_confidence,^GSPC__fwd_1m,440,-0.023426501826114814,0.6240858788088512,0.0060272081778435516,0.9990316897999976,0.07851883927214721
share_surprise,^VIX__fwd_1m,440,-0.023272616904963083,0.6263661864096023,0.06979381333893257,0.9990316897999976,0.2394583319529123
cell_anger_disgust__fiscal_taxes,^VIX__fwd_3m,431,0.023501474780595725,0.6265747283436147,0.1441731752039345,0.9990316897999976,0.34691059813101316
emo_excitement_euphoria,ETH-USD__fwd_1w,443,-0.02314551393228481,0.6270767682787035,0.48348192007637353,0.9990316897999976,0.604420554037952
net_valence_mean,GLD__fwd_1m,440,-0.023175725743544,0.6278037756219547,0.3771501217082559,0.9990316897999976,0.5232832476124655
share_optimism_confidence,^GSPC__fwd_1w,443,0.02301478091805979,0.6290243891173346,0.08982141668416926,0.9990316897999976,0.2643559230372944
share_optimism_confidence,SPY__fwd_1m,440,-0.023016781856297887,0.6301651000126915,0.28766146171222917,0.9990316897999976,0.4641191594230062
cell_anger_disgust__fiscal_taxes,^GSPC__fwd_3m,431,-0.023208355547947476,0.6308836668164047,0.20532718486285528,0.9990316897999976,0.3898623357996015
emo_optimism_confidence,SPY__fwd_1m,440,-0.02285592921142394,0.6325586211196191,0.006069089025866451,0.9990316897999976,0.07851883927214721
cell_optimism_confidence__growth_gdp,GLD__fwd_1w,443,0.022741917621050017,0.6330977086184236,0.14605388241626577,0.9990316897999976,0.3480751142521608
cell_fear_anxiety__inflation,^IXIC__fwd_3m,431,0.02296929455910905,0.6344072242385331,0.1576748396966013,0.9990316897999976,0.3613139315556804
cell_optimism_confidence__corporate_earnings,^VIX__fwd_3m,431,0.022472341713469506,0.6417582953792872,0.4366356659034226,0.9990316897999976,0.5695980044597824
net_valence_mean,GC=F__fwd_1w,443,-0.02202054220487614,0.6439197161798196,0.32502658888414315,0.9990316897999976,0.4890555712199547
emo_surprise,^VIX__fwd_1w,443,-0.021925823816310915,0.6453463421428476,0.19085449225594742,0.9990316897999976,0.37960854406755556
cell_anger_disgust__fiscal_taxes,^VIX__fwd_1m,440,-0.021993644482904612,0.6454545741912439,0.005132413374254764,0.9990316897999976,0.07082730456471574
cell_optimism_confidence__growth_gdp,^VIX__fwd_3m,431,0.022070686677213923,0.6477254117850796,0.0626914775579785,0.9990316897999976,0.22914843208510027
cell_anger_disgust__fiscal_taxes,SPY__fwd_3m,431,-0.022028103772761622,0.6483593702375723,0.21429404012197656,0.9990316897999976,0.39806441292942985
share_fear_anxiety,^IXIC__fwd_3m,431,0.021858858667078436,0.6508815365061322,0.11232623102615277,0.9990316897999976,0.3032808237706125
share_optimism_confidence,^IXIC__fwd_1m,440,-0.021617132053015922,0.6511193248167914,0.6155509304972318,0.9990316897999976,0.7013892253922586
cell_fear_anxiety__monetary_policy,ETH-USD__fwd_1w,443,-0.021542727107283614,0.6511296893382539,0.07462501529601241,0.9990316897999976,0.24504112397944408
share_optimism_confidence,SPY__fwd_1w,443,0.021376770803809335,0.6536415541451381,0.0864729888295541,0.9990316897999976,0.2624463659301931
mean_intensity,^IXIC__fwd_1m,440,-0.021398424303990853,0.65441912182852,0.28497103675320157,0.9990316897999976,0.4641191594230062
share_excitement_euphoria,ETH-USD__fwd_1m,441,0.0212924929267307,0.6556522585035485,0.11647685366826858,0.9990316897999976,0.30953835774511596
mean_intensity,BTC-USD__fwd_3m,432,0.021420377952942035,0.657060524901765,0.21747348424283516,0.9990316897999976,0.40062319948400404
share_pessimism_despair,BTC-USD__fwd_1w,443,-0.02113832260391131,0.6572574851927676,0.07189911212364324,0.9990316897999976,0.24216321943326158
cell_optimism_confidence__corporate_earnings,^VIX__fwd_1m,440,-0.021060882249021015,0.6595250698638793,0.23109022173828384,0.9990316897999976,0.40885193076773296
share_excitement_euphoria,GLD__fwd_1w,443,0.02093815097021518,0.6602991641649298,0.3384156372487002,0.9990316897999976,0.49800026239678397
emo_pessimism_despair,GLD__fwd_1m,440,0.02097125487527617,0.660883522472204,0.4688515457254855,0.9990316897999976,0.5927044735454353
cell_optimism_confidence__corporate_earnings,ETH-USD__fwd_1m,441,-0.020729157682494753,0.6641987827022645,0.3996969545965209,0.9990316897999976,0.5372549974122066
emo_anger_disgust,^VIX__fwd_1m,440,0.020630555263570372,0.6660575291769679,0.011244344790789593,0.9990316897999976,0.11637638596549052
emo_surprise,^IXIC__fwd_1m,440,-0.020499420553787527,0.6680532416632263,0.1920392534111552,0.9990316897999976,0.3797973769691954
share_optimism_confidence,GC=F__fwd_1w,443,-0.020396575752281612,0.6685565600713628,0.1782425782131958,0.9990316897999976,0.3739481117243061
mean_intensity,QQQ__fwd_1m,440,-0.02042652455000004,0.6691636444537953,0.28888308369953214,0.9990316897999976,0.4641191594230062
cell_fear_anxiety__monetary_policy,BTC-USD__fwd_1w,443,0.020216586277840065,0.6713097926973189,0.50507789401537,0.9990316897999976,0.6198683244734086
emo_excitement_euphoria,GC=F__fwd_3m,431,0.02049185658936041,0.671397300124336,0.860918778481489,0.9990316897999976,0.8778826952988582
share_anger_disgust,QQQ__fwd_3m,431,-0.020223408413885955,0.6754555672782301,0.2512141424739992,0.9990316897999976,0.4262403892796544
cell_optimism_confidence__corporate_earnings,QQQ__fwd_3m,431,-0.02010468142586964,0.6772534346483794,0.1436125353712098,0.9990316897999976,0.34691059813101316
net_valence_mean,GC=F__fwd_1m,440,-0.019827376885887184,0.6783174192581125,0.3607210545139586,0.9990316897999976,0.5110292621568362
emo_pessimism_despair,GC=F__fwd_1m,440,0.019794668326675344,0.6788185201224953,0.3186333883886638,0.9990316897999976,0.48379299312802004
net_valence_mean,QQQ__fwd_1w,443,0.01963140438483845,0.6802913673258504,0.8002619796484945,0.9990316897999976,0.8352314106919582
emo_surprise,SPY__fwd_1w,443,0.019243883543000034,0.6862642439115272,0.868208350879663,0.9990316897999976,0.8838645670430667
cell_optimism_confidence__growth_gdp,GC=F__fwd_1w,443,0.019214406611909818,0.6867193792426769,0.3751462404338221,0.9990316897999976,0.5232832476124655
net_valence_mean,BTC-USD__fwd_1w,443,0.01913262035382593,0.6879827834446183,0.8397073928444457,0.9990316897999976,0.864118404397727
emo_optimism_confidence,^VIX__fwd_1m,440,0.01913518071248126,0.6889519153494119,0.015663710884961417,0.9990316897999976,0.12969552612748053
mean_intensity,^VIX__fwd_1w,443,0.01899828163355427,0.6900598822973805,0.025717265621964143,0.9990316897999976,0.170424463048907
emo_fear_anxiety,^GSPC__fwd_1w,443,-0.018858378904687004,0.6922254857999279,0.3620567744692656,0.9990316897999976,0.5110292621568362
emo_fear_anxiety,^GSPC__fwd_1m,440,-0.018886549121709992,0.6927868832885312,0.0030084049210660755,0.9990316897999976,0.05978670725951308
cell_fear_anxiety__inflation,^GSPC__fwd_1w,443,0.01880512423400697,0.6930504941453277,0.0032733462911810705,0.9990316897999976,0.05978670725951308
emo_surprise,^GSPC__fwd_1w,443,0.018790858541672138,0.693271556430589,0.8710057438464308,0.9990316897999976,0.8852611570026735
